scenario,mapping_threshold,age_group,sex,metric,module,module_label,n_CTL,mean_CTL,sd_CTL,median_CTL,min_CTL,max_CTL,n_ASD,mean_ASD,sd_ASD,median_ASD,min_ASD,max_ASD,cohens_d_CTL_minus_ASD,abs_d
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,male,Strength_pos,6,M6 Frontoparietal,70,48.37072183457234,17.120097859595116,43.81291242313455,19.297552160918716,106.55287434533238,64,43.38004123329827,12.824010603109354,40.836604703450575,23.48536147503364,84.13755498640239,0.32786614847769424,0.32786614847769424
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,female,Z_pos,8,M8 DorsalAttention,46,0.17304228139736472,0.13841412894084734,0.1887461475413979,-0.2020672752829379,0.4640628533697568,18,0.21911595550464413,0.1466416157451345,0.22694159152281557,-0.0335859106871044,0.5371909026664234,-0.3274186517282554,0.3274186517282554
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,female,PC_neg,5,M5 Visual-B,42,0.7170362377585517,0.06304026158321191,0.7139457497619616,0.5746471395227192,0.8154237955392974,18,0.6807657481391511,0.17978571019043274,0.7341919694235117,0.0,0.7846439625568562,0.32726338442370567,0.32726338442370567
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,female,PC_neg,7,M7 Limbic,22,0.7513233586671276,0.05408276517755585,0.7641191083901464,0.6185969359569176,0.822805290445734,14,0.7705983948195748,0.06656068425000779,0.7918348659186893,0.5977562867057278,0.8259600820757655,-0.32578283386022194,0.32578283386022194
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,Strength_neg,6,M6 Visual-B,57,9.990386064247408,6.209907208364601,8.204881766345352,1.461618758738041,27.02427015826106,20,12.111865426344957,7.59148252963865,10.775811415514909,4.151616456510965,38.5102366847932,-0.3220526410384229,0.3220526410384229
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,male,Z,5,M5 Visual-B,70,0.21616322195894955,0.16056190063600295,0.214232771211478,-0.2417431045338139,0.5483023374900551,64,0.16358216374324241,0.16859048258866308,0.16437689957926205,-0.2915938927260538,0.4461362806400673,0.31975321166216963,0.31975321166216963
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC_neg,7,M7 DefaultMode,57,0.7465514140048419,0.07304601205792033,0.7596547583829477,0.31556509922928,0.8196609200068925,20,0.7672365642844846,0.030535873107264785,0.7720724668483492,0.6894291128425627,0.813335269711163,-0.31841316960286525,0.31841316960286525
OVERALL_ageSexMatched_fd-0.3,fd-0.3,preteen_10_12,male,Z,3,M3 Limbic,151,0.07051340060869539,0.21166850038878798,0.0910046771952177,-0.4389205498157751,0.679979933607739,115,0.13488829424874213,0.18944737288819313,0.1566922790663326,-0.3443457451507367,0.4777569659124167,-0.31810090503430327,0.31810090503430327
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,male,PC,7,M7 Limbic,131,0.8537097960711971,0.004585492510163845,0.8540912426410853,0.8401610087912025,0.864850161836151,113,0.8522253579890862,0.004790838940989771,0.8528747125741207,0.8331208588543566,0.863166309515391,0.3170759267358299,0.3170759267358299
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,female,Strength_neg,7,M7 Limbic,42,9.143424852113702,5.104926116533841,7.415446959581459,1.4953685894142836,21.72864661179483,18,7.559502535763588,4.787257650518199,6.864868635129824,0.0401732288300991,17.739392544375733,0.31590612480340036,0.31590612480340036
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,female,PC_neg,6,M6 Visual-B,23,0.7223121909985603,0.08878070473045471,0.7466100823081182,0.491957631047333,0.8185172480533138,15,0.7478510168313164,0.06691646513579269,0.7645434076584947,0.5955337070955159,0.8255176842484067,-0.31536245824775005,0.31536245824775005
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,female,Z_neg,7,M7 Limbic,42,-0.3090010337864542,0.2438027165295071,-0.2913651652476535,-0.8452289035984462,0.2906070365961406,18,-0.38390523540730925,0.22278405970641604,-0.44305491717101564,-0.7138096424567523,0.0,0.31494242437967734,0.31494242437967734
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,female,PC_neg,5,M5 Visual-B,22,0.7223064197745347,0.09045076626035607,0.7466727488113061,0.491957631047333,0.8165864236084794,14,0.7481657105730868,0.06918144904463967,0.7651358142534294,0.5955337070955159,0.8255176842484067,-0.3116900816825014,0.3116900816825014
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,female,PC_neg,6,M6 Visual-B,46,0.7133449667810873,0.06350924046271407,0.7119837114637431,0.577783940346797,0.8164978661283746,18,0.6794837045130453,0.1811867685399709,0.7414944925042142,0.0,0.7846439625568562,0.3100296077033107,0.3100296077033107
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,female,Z_pos,2,M2 Visual-A,46,0.15655544508421465,0.17724219104426697,0.15608582408403746,-0.25791778307137736,0.501312553045822,18,0.10148354415600455,0.17900988367698983,0.1283900398165096,-0.28999593002729035,0.46376807854190244,0.309865106118826,0.309865106118826
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,female,PC,4,M4 DorsalAttention,42,0.8451228745769922,0.00587568954473619,0.8460727193174261,0.8287197285337506,0.8549429759345917,18,0.8468141960907779,0.004296421172604148,0.8469879735312732,0.8409242154965084,0.8572115359974462,-0.30974730219418367,0.30974730219418367
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,female,Z_pos,5,M5 VentralAttention,23,0.1394883974011731,0.10188292987169945,0.13667958905774413,-0.05419685546443685,0.3297234105449003,15,0.10232649203560883,0.1440071927091289,0.12236057141477565,-0.14831914258845397,0.3795898170531113,0.30959420218049866,0.30959420218049866
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,PC,6,M6 Visual-B,88,0.8459452830199293,0.006062611095237455,0.8468878602253191,0.8279041268793333,0.8560887495471174,84,0.8478786610090429,0.006469169189757225,0.8482348889302311,0.8317601675887365,0.8613943307260339,-0.30862918249659477,0.30862918249659477
OVERALL_ageSexMatched_fd-0.2,fd-0.2,preteen_10_12,female,Z_neg,5,M5 Visual-B,46,-0.324674587629837,0.1301099173674343,-0.33416382510958437,-0.6022448481596837,0.0,14,-0.28377191082823294,0.14083420532017027,-0.30896249887912025,-0.4535145624364997,0.0,-0.3084920460968936,0.3084920460968936
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,female,PC_pos,2,M2 Visual-A,46,0.8350092376347653,0.012635086224864985,0.8346980768357906,0.8024779979277488,0.8553167911809478,18,0.838877326380626,0.012419634403863468,0.8392101857566447,0.805806713681354,0.857644216662022,-0.307567786501219,0.307567786501219
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,female,PC_pos,6,M6 Frontoparietal,22,0.823547382786106,0.01397910267569317,0.8208373081233202,0.7972337015348585,0.8459324897842284,14,0.8271240326482524,0.006341120869955831,0.8268109395118718,0.8191414100357148,0.8397803075909762,-0.30661400638960606,0.30661400638960606
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC,5,M5 VentralAttention,57,0.838354255736931,0.007611938939208822,0.840540089232529,0.8160947777063052,0.8498171908331187,20,0.8407887597707926,0.008859730621475688,0.8430353645155652,0.8196672447086876,0.8509462443046936,-0.3063580001952769,0.3063580001952769
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,female,Strength_pos,7,M7 DefaultMode,46,41.7712843671399,11.828173253497143,39.00531656049134,21.526482664979994,70.5719020459801,18,46.671608540822895,23.90856003816017,38.92375458081369,27.843872744822875,125.35896664112806,-0.3049161787261233,0.3049161787261233
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,female,Z_pos,8,M8 VentralAttention,42,0.1350450134822097,0.14505437346131278,0.1363927427512382,-0.1323422929741698,0.5231723323195867,18,0.18161536780654602,0.17150018063404632,0.19294519023560097,-0.2307698873951807,0.4991253982656846,-0.3038270596549424,0.3038270596549424
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,female,Strength_pos,1,M1 Somatomotor,42,46.73112110225624,15.548321029384981,43.54311505891383,24.75952906953171,75.47041619196534,18,52.21614370616716,23.263301993667614,48.54050663032103,27.509403178701177,126.44446408003569,-0.3021628997605116,0.3021628997605116
OVERALL_ageSexMatched_fd-0.3,fd-0.3,preteen_10_12,female,Z_pos,6,M6 Visual-B,50,0.23814221496159063,0.1794074730148764,0.27475350473390975,-0.2539267500619628,0.5257352380400561,20,0.1857234956711348,0.16002031195566038,0.22383605816833946,-0.2154364769820891,0.4688992530956774,0.3008976437502301,0.3008976437502301
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,female,PC_neg,6,M6 Frontoparietal,49,0.7435388210914187,0.09072548394231376,0.7688753763755991,0.2355628847951925,0.8215385865054402,10,0.7688482709909961,0.03043363578179986,0.7718366754871916,0.7161206696054805,0.8092085804363784,-0.3008405784314959,0.3008405784314959
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,female,Strength_neg,6,M6 Visual-B,46,8.558927950404684,5.403577754741896,7.1643306249097805,0.4397780280560255,19.501628261525184,18,6.992191304252224,4.670572099795153,6.832254677661695,0.0,15.422893395647408,0.3005522979970471,0.3005522979970471
OVERALL_ageSexMatched_fd-0.2,fd-0.2,preteen_10_12,female,PC_pos,7,M7 Limbic,46,0.8308929627697325,0.01775077452905372,0.8338007690501998,0.7682484118994246,0.8571673759878705,14,0.8361502436932877,0.016570207749199897,0.842797168269113,0.8026925464116812,0.8547826480558293,-0.3005346569574197,0.3005346569574197
OVERALL_ageSexMatched_fd-0.2,fd-0.2,preteen_10_12,female,Strength_pos,7,M7 Limbic,46,37.48832892850345,12.541593802061406,35.945332270814106,15.4381670570001,71.54489127919078,14,33.83539056667775,10.974880852274643,32.96990921581164,21.38257122109644,56.35265583684668,0.2992267002398309,0.2992267002398309
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,female,PC_pos,1,M1 Somatomotor,42,0.8329910445332066,0.02209674850760112,0.841911761140268,0.7559827931302536,0.8547779223189869,18,0.8266973422112327,0.018511317736104295,0.8267421423158732,0.7955568887807275,0.8517279571845159,0.2981521183520628,0.2981521183520628
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,female,Z_neg,2,M2 Visual-A,42,-0.2833223695184638,0.13867562089382116,-0.28128633345542847,-0.6356015494435805,0.0361312028219708,18,-0.32775078495000987,0.17223240818394348,-0.32549589487965225,-0.7059159199906218,0.0,0.29758876153430686,0.29758876153430686
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,female,Strength_neg,4,M4 DorsalAttention,22,8.229813093210396,4.571657678765429,7.6857424722766154,1.917140421224758,18.973123108022264,14,9.73441965083683,5.794996515956721,11.092511023351108,1.6795964835910129,19.620200393954292,-0.29651217831037907,0.29651217831037907
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,female,PC_pos,8,M8 VentralAttention,22,0.8150623250960097,0.015640392070845683,0.81803961827837,0.7825768304112726,0.8393013683765658,14,0.8191622837781104,0.010260653564620532,0.817088647764104,0.8030124126385885,0.8353273645155799,-0.29639543593167467,0.29639543593167467
OVERALL_ageSexMatched_fd-0.3,fd-0.3,preteen_10_12,female,Z_neg,8,M8 DorsalAttention,50,-0.31370415000108254,0.16374563538606188,-0.32665087660629566,-0.5831677622144376,0.025771601902605,20,-0.35723111205276936,0.09322123491221197,-0.36554065222597176,-0.5938583979282932,-0.2091782140617332,0.29514714950887416,0.29514714950887416
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC,6,M6 Visual-B,57,0.8465201522473599,0.004805082572241918,0.846732649720757,0.8355851696115171,0.8551694422002287,20,0.8445159516991492,0.01075048137699296,0.8470818993327549,0.8155063646027265,0.855316891221903,0.29385302273196195,0.29385302273196195
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,female,Z_pos,2,M2 Visual-A,23,0.10959828133713057,0.2058150319979493,0.15164628889819345,-0.5316084934641419,0.4084019008255939,15,0.05791062818157224,0.11982364197711695,0.05791669582495845,-0.183957102552435,0.28817580304920226,0.29136518780650483,0.29136518780650483
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,female,PC,4,M4 Frontoparietal,23,0.8437217277479473,0.004962951904538169,0.8442418130598474,0.828699902735077,0.8497619504138512,15,0.8450577692885095,0.00393786238323618,0.8438924071121783,0.8395105106346215,0.8532535899789331,-0.2909763481039793,0.2909763481039793
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,female,PC,1,M1 Somatomotor,22,0.8501632472942059,0.005308533597276266,0.8495670150910071,0.8310298668846201,0.8578732571781804,14,0.8484674749971,0.006623613633436871,0.848899660420893,0.8380841481481132,0.8586196560977187,0.29005446361032505,0.29005446361032505
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,Strength_pos,5,M5 VentralAttention,57,47.11408768141867,15.892638579982115,46.63504006591393,22.057601560256444,104.71455485094339,20,42.75939928017988,12.332147826495415,40.49689155467786,27.74333650438348,71.71382756647654,0.2889560721943238,0.2889560721943238
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,male,Z,8,M8 VentralAttention,126,0.14988084922696848,0.15302779011493703,0.1721624087384076,-0.2685669731560106,0.553370826600713,106,0.10432094289154603,0.16412318406288817,0.11748266652473449,-0.2499719301679744,0.3956219696617245,0.2880081344978303,0.2880081344978303
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,female,Z_pos,6,M6 Visual-B,46,0.2174154328044061,0.13500411517370978,0.23461352917298128,-0.1119275474258861,0.5100960604150353,18,0.17851618198258445,0.13796496603930414,0.21762384176748156,-0.2149068822585996,0.3418602126401726,0.28639793856845575,0.28639793856845575
OVERALL_ageSexMatched_fd-0.2,fd-0.2,preteen_10_12,female,Z_pos,2,M2 Visual-A,46,0.18369664750337517,0.16827855047312698,0.17764077782158855,-0.16799148713673556,0.45384611747993603,14,0.13409955308126814,0.19295871236499923,0.19026790766964935,-0.25766548938354034,0.36178726762047875,0.2848529057906111,0.2848529057906111
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,female,Strength_pos,1,M1 Somatomotor,46,48.003907511792534,15.799654752928415,44.714158858463634,24.75952906953171,80.5365059375763,18,53.20834457552908,23.682176083377257,48.54050663032103,27.509403178701177,126.44446408003569,-0.28436464111547083,0.28436464111547083
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,male,Z_neg,6,M6 Frontoparietal,70,-0.32934243658581663,0.11798569555807155,-0.33398982970918656,-0.6479676268054768,0.0,64,-0.29425943294703605,0.12930313614659067,-0.30867576587708245,-0.6170456715724133,-0.008141022777192,-0.2840346708702604,0.2840346708702604
OVERALL_ageSexMatched_fd-0.3,fd-0.3,preteen_10_12,female,PC_neg,3,M3 Limbic,50,0.7606413929123689,0.05098955061382206,0.769152241604182,0.5763537517065214,0.8238640969869853,20,0.7439974841656799,0.07491794957802546,0.7608561939489289,0.4803171317089281,0.8160080309776405,0.28370470245838536,0.28370470245838536
OVERALL_ageSexMatched_fd-0.2,fd-0.2,preteen_10_12,female,Strength_neg,6,M6 Frontoparietal,46,7.597470149420944,4.14171259982854,7.332077956059948,1.1293416302651167,16.044559698202647,14,8.815071094490122,4.801999486456792,8.222271213540807,1.4809781218646094,17.785487821209244,-0.28325945659438323,0.28325945659438323
OVERALL_ageSexMatched_fd-0.2,fd-0.2,preteen_10_12,female,Z,8,M8 VentralAttention,46,0.13284223647713453,0.15806640472029657,0.1438564424211055,-0.2334376387065619,0.4444905597969557,14,0.08662808368689381,0.18099267392105808,0.07469854936048159,-0.1544776608555856,0.494378570138016,0.2826815786513697,0.2826815786513697
OVERALL_ageSexMatched_fd-0.3,fd-0.3,preteen_10_12,female,Z,5,M5 VentralAttention,50,0.14976775183952887,0.13575935225672955,0.1562389909686728,-0.1999883316268525,0.4342496060315906,20,0.10991703624631055,0.1543739070749957,0.08360395134232113,-0.15393862996573893,0.4481932350820724,0.2822134266504792,0.2822134266504792
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,female,PC,1,M1 Somatomotor,23,0.8510811190711177,0.004722702183014016,0.8505963160255428,0.8336152916261583,0.858494293862346,15,0.8495929284521097,0.0060680171384611716,0.8504063915381718,0.8399010686302043,0.8598884874330566,0.2814961425607105,0.2814961425607105
OVERALL_ageSexMatched_fd-0.2,fd-0.2,preteen_10_12,female,PC,5,M5 Visual-B,46,0.8456645337998865,0.005930023413146139,0.8469504846667795,0.8299708532752704,0.8540228284216718,14,0.8438639493280408,0.007922338431776484,0.8466982963422016,0.828248955970984,0.8529649138647185,0.2800080457787847,0.2800080457787847
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,female,PC_pos,8,M8 DorsalAttention,46,0.8273994853643036,0.014851574676599798,0.8274080702505906,0.7859154373499955,0.8634416901038089,18,0.8315662241465469,0.014961246880811432,0.8370714600314293,0.8111799244715172,0.8552785676903565,-0.2799902806214501,0.2799902806214501
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,female,Z_neg,2,M2 Visual-A,23,-0.2929503855909233,0.1419801736628646,-0.2870435009068463,-0.5896735472588662,0.06142094301175585,15,-0.2516888946725164,0.15594455074561525,-0.27483289651380044,-0.48340578539326773,0.0108762472986749,-0.27961025764509084,0.27961025764509084
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,female,PC_pos,4,M4 DorsalAttention,22,0.8259509490435994,0.014057089708720532,0.8298733284338117,0.7976337927139074,0.8476906596712612,14,0.829629205400794,0.011558224972350817,0.8309774049214711,0.806291946322254,0.8421039711053226,-0.27954952670718225,0.27954952670718225
OVERALL_ageSexMatched_fd-0.2,fd-0.2,preteen_10_12,female,Z_neg,8,M8 VentralAttention,46,-0.3324755687094042,0.09595994065838778,-0.31512733727650366,-0.5971976211861425,-0.098967296942622,14,-0.3059623732694932,0.09152876421690674,-0.2958613022843346,-0.4508120787228454,-0.1578228998239955,-0.2791311578612934,0.2791311578612934
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,female,Z_neg,3,M3 Limbic,46,-0.30823816691583,0.2523889651636385,-0.2967118613722642,-0.8452289035984462,0.2906070365961406,18,-0.3771411308177431,0.2328333000506736,-0.44305491717101564,-0.7138096424567523,0.0,0.27875518219020534,0.27875518219020534
OVERALL_ageSexMatched_fd-0.3,fd-0.3,preteen_10_12,female,Z,3,M3 Limbic,50,0.09364361560998608,0.1918182979831252,0.0893885642759316,-0.2488608534153419,0.5665310812976121,20,0.15181386709310646,0.2473751409115863,0.1779165270450789,-0.3269964040947263,0.5096907108686479,-0.2785467692994632,0.2785467692994632
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,male,PC_pos,7,M7 Limbic,131,0.8365872937762308,0.013891405798668825,0.8378809929009254,0.801082932451048,0.8672119537303009,113,0.8322986251951745,0.017018650063833258,0.834485307849584,0.7711026878433319,0.8574133747132373,0.27816385133989296,0.27816385133989296
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,male,PC_pos,7,M7 DefaultMode,135,0.8025248665564376,0.032239319610512705,0.8091739448546662,0.7012140353499448,0.850553226461536,132,0.810909056340546,0.02785197379681312,0.8161016039008089,0.714890096495767,0.8538000362739174,-0.2780790778957005,0.2780790778957005
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,Z_neg,2,M2 Visual-A,57,-0.2642183701263964,0.1423541572000675,-0.25865623080822153,-0.6131444547961774,0.18068911109469085,20,-0.3023540856597718,0.1205791207457784,-0.2947798554633197,-0.4886487026771664,-0.0590119375668877,0.27802774903851596,0.27802774903851596
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,female,Strength_neg,4,M4 Frontoparietal,23,7.436223890146484,4.151020783636375,7.752447430044413,1.2574700913392007,13.99438119120896,15,8.615770654033986,4.398950640570989,8.192196885123849,2.559975125361234,16.637374424841255,-0.27759545881068726,0.27759545881068726
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,female,Z,2,M2 Visual-A,46,0.10511097614060792,0.20689912848178732,0.129752469460222,-0.37115122930891054,0.47909438328456116,18,0.04655242789798923,0.2267492825563489,0.09128097091362922,-0.36545948378870896,0.46390202893049093,0.2755353057474711,0.2755353057474711
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,female,PC_pos,4,M4 DorsalAttention,42,0.8275111383471598,0.014021473270175047,0.8275878717164783,0.7909100662812911,0.8535574579000391,18,0.8313585045293148,0.01400527465924698,0.8338482504542992,0.8146015748441722,0.8558919734384809,-0.27448391401288624,0.27448391401288624
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,female,Strength_neg,1,M1 Somatomotor,22,7.443000654868559,3.862590751983566,6.707529434963362,0.8881818656809628,13.72467096161563,14,8.509468104008452,3.922473950305319,9.789207696681842,2.754261684603989,14.92262103036046,-0.27446687245322465,0.27446687245322465
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,female,PC_neg,4,M4 Frontoparietal,23,0.7443457197742348,0.06899958164097696,0.7563684487517252,0.5095300901772888,0.8318451771972954,15,0.7616385720032396,0.05225277909281113,0.7723775822173551,0.6285943369207094,0.8306742909489939,-0.274411304013307,0.274411304013307
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,female,PC_neg,5,M5 Visual-B,49,0.7388032456449436,0.07396865110890281,0.7528409113568952,0.3784605948712102,0.8302327646400967,10,0.7578410439783583,0.03873483066513926,0.7692412209212012,0.6943864788870152,0.7992246362244498,-0.2735257859489571,0.2735257859489571
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z,6,M6 Visual-B,88,0.21066300208079508,0.1524844971758192,0.2088185929336647,-0.2417431045338139,0.5483023374900551,84,0.16798668828241947,0.1598861441222758,0.16660541951832805,-0.2915938927260538,0.4527354069320092,0.27331718150498807,0.27331718150498807
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,female,PC_neg,8,M8 VentralAttention,22,0.7170856804278539,0.08432289789221165,0.7493223219055455,0.5190829953267565,0.802581713650979,14,0.7391800069456108,0.07570417193365714,0.7552690149581297,0.5214098086594563,0.8173135642024116,-0.27231331951165677,0.27231331951165677
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,male,PC,2,M2 Visual-A,70,0.8535551035458763,0.0032875318545293915,0.8535090747939101,0.8458103871067272,0.8607288920776117,64,0.8524273034678824,0.004934211268236661,0.8526913425675505,0.8291462575613515,0.8633868714730424,0.2713893255917768,0.2713893255917768
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_neg,7,M7 DefaultMode,88,-0.3116139856689142,0.09303639091068108,-0.30771131762871895,-0.5345482985043933,-0.0411235064618638,84,-0.2862288822103479,0.09435162930829463,-0.2856153811779115,-0.5767280137179751,0.0530532734269759,-0.27097432593953347,0.27097432593953347
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,female,PC,8,M8 DorsalAttention,46,0.8452263613694634,0.006446318805898848,0.8461601148950482,0.8274638026203338,0.8633072261191626,18,0.8468476186702757,0.004543261517232783,0.8464207717575936,0.8399117707191868,0.8565600102728015,-0.27088536099080085,0.27088536099080085
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,female,Z_neg,6,M6 Visual-B,23,-0.26666807962558847,0.20973540365821297,-0.2889260474058461,-0.6960189971843167,0.0,15,-0.21718871593410555,0.13172153621696153,-0.2170163082783993,-0.475664083545547,0.0,-0.2698133553436927,0.2698133553436927
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,female,PC,8,M8 DorsalAttention,23,0.8466629467476771,0.004187325074301463,0.8459500219110054,0.8372189312422712,0.8552586885211588,15,0.8478927654499946,0.005134044231397415,0.8476017273317438,0.8372946884404437,0.8560928537511141,-0.26858899097008704,0.26858899097008704
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,female,Z,4,M4 Frontoparietal,23,0.07065331615580187,0.1234767131299867,0.1129665935984503,-0.2008967996725705,0.2825095312582485,15,0.10316950918538524,0.11758788871291813,0.1028829494922547,-0.0855891862803563,0.3464181721039113,-0.2682398002228979,0.2682398002228979
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,female,PC,5,M5 Visual-B,49,0.8463264569998175,0.005076799912941978,0.8467277390740398,0.8354537446237373,0.8559886038849815,10,0.8446314908767343,0.010764653717802133,0.8486110800311021,0.823604463656425,0.8545005036757654,0.26799491307037393,0.26799491307037393
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,male,Strength_pos,6,M6 Visual-B,156,47.678697565865896,16.478640286409863,44.970797665184364,0.0,118.96181374788284,140,52.051840178038326,16.289272187390186,48.497232216759585,23.532324948813766,108.9632364101708,-0.26682779522875916,0.26682779522875916
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,male,Z_pos,4,M4 DorsalAttention,126,0.18247333978957256,0.12173088473143431,0.16930748497025966,-0.08913003375590595,0.4797073395746846,106,0.14518553538036055,0.15865477557916485,0.14424013617782072,-0.27221083307258487,0.5370517213372625,0.26671767699301924,0.26671767699301924
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,female,Z,3,M3 Limbic,23,0.10889076439311891,0.25032334680625,0.0898732343671764,-0.5334791501724568,0.5062430828309243,15,0.040939299132907066,0.26189396277377913,0.1261865583169772,-0.5025293342724099,0.5058220482123044,0.2665960907093003,0.2665960907093003
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,Strength_neg,1,M1 Somatomotor,57,7.677801334688347,4.4165183678394575,7.290723595884629,1.0268506035208702,18.819238649623003,20,8.91388974641086,5.298910463715454,7.372738231439143,3.5963758938014507,21.847628059214912,-0.2654885462521538,0.2654885462521538
OVERALL_ageSexMatched_fd-0.3,fd-0.3,preteen_10_12,female,Z_neg,6,M6 Visual-B,50,-0.32229320922274346,0.13543463287538185,-0.33829236867882406,-0.6022448481596837,0.0,20,-0.2857650277909549,0.14323460909322652,-0.30896249887912025,-0.4619759188123885,0.0,-0.2653535486237749,0.2653535486237749
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,male,Z_neg,1,M1 Somatomotor,126,-0.17658086234225978,0.2299031040133972,0.0,-0.7169168292385389,0.0630425396076373,106,-0.23956682914896427,0.2462801307549259,-0.20732848992652542,-0.7782960042523632,0.0,0.26518207834363544,0.26518207834363544
OVERALL_ageSexMatched_fd-0.2,fd-0.2,preteen_10_12,female,PC,3,M3 DefaultMode,46,0.8376529617885246,0.007137330189539951,0.8387738252103902,0.8110685136835772,0.851778242574282,14,0.8394770062705198,0.006073676653665557,0.8373210992419251,0.8322820252111506,0.8523467311510842,-0.26385068604597667,0.26385068604597667
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,male,PC,4,M4 Frontoparietal,135,0.8411393084661533,0.005897976880081711,0.8405632733093065,0.8260144556819324,0.8544016154769504,132,0.8427515311300166,0.0063216971587990506,0.8439817274616471,0.8206323467913037,0.8575513081895945,-0.26381823204462557,0.26381823204462557
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,male,Strength_pos,4,M4 DorsalAttention,70,51.30093510843096,16.49207774629895,48.56648569954268,25.14776235356112,106.37860562000424,64,47.28974480463759,13.667478165283146,45.09313482348807,23.5449981361744,86.7953489208594,0.26372840753675236,0.26372840753675236
