Source,Target,Type,Weight
63,175,Undirected,0.455255
63,189,Undirected,0.578411
63,192,Undirected,0.473469
63,195,Undirected,0.489118
64,90,Undirected,0.459895
64,93,Undirected,0.619937
64,114,Undirected,0.437721
64,115,Undirected,0.608914
64,127,Undirected,0.524308
64,132,Undirected,0.557588
64,134,Undirected,0.548197
64,136,Undirected,0.617866
64,156,Undirected,0.509375
64,161,Undirected,0.456711
64,163,Undirected,0.562839
64,170,Undirected,0.443048
64,171,Undirected,0.469179
64,180,Undirected,0.468696
64,182,Undirected,0.471520
64,188,Undirected,0.472565
64,197,Undirected,0.469185
65,66,Undirected,0.461042
65,76,Undirected,0.597505
65,79,Undirected,0.495251
65,90,Undirected,0.610094
65,96,Undirected,0.661760
65,100,Undirected,0.435768
65,111,Undirected,0.909304
65,123,Undirected,0.680959
65,134,Undirected,0.544215
65,136,Undirected,0.488349
65,143,Undirected,0.464274
65,146,Undirected,0.447536
65,150,Undirected,0.465065
65,161,Undirected,0.471906
65,163,Undirected,0.608274
65,185,Undirected,0.473166
65,188,Undirected,0.731280
65,197,Undirected,0.743423
65,200,Undirected,0.466258
66,67,Undirected,0.527166
66,69,Undirected,0.576805
66,79,Undirected,0.560869
66,83,Undirected,0.461036
66,88,Undirected,0.608322
66,96,Undirected,0.440835
66,98,Undirected,0.667432
66,107,Undirected,0.563230
66,111,Undirected,0.464983
66,116,Undirected,0.456404
66,117,Undirected,0.515280
66,119,Undirected,0.804722
66,121,Undirected,0.808421
66,123,Undirected,0.546488
66,128,Undirected,0.767652
66,137,Undirected,0.660290
66,143,Undirected,0.447629
66,146,Undirected,0.950577
66,150,Undirected,0.456496
66,153,Undirected,0.501459
66,154,Undirected,0.561631
66,157,Undirected,0.594065
66,161,Undirected,0.435596
66,165,Undirected,0.450980
66,178,Undirected,0.441305
66,180,Undirected,0.439918
66,184,Undirected,0.605883
66,185,Undirected,0.981843
66,200,Undirected,0.876714
67,79,Undirected,0.574785
67,83,Undirected,0.447356
67,119,Undirected,0.669488
67,121,Undirected,0.594289
67,123,Undirected,0.458463
67,128,Undirected,0.517624
67,137,Undirected,0.608958
67,146,Undirected,0.573623
67,161,Undirected,0.453498
67,165,Undirected,0.455069
67,178,Undirected,0.799380
67,184,Undirected,0.712620
67,185,Undirected,0.504323
67,200,Undirected,0.518107
68,194,Undirected,0.512700
69,85,Undirected,0.464285
69,107,Undirected,0.810292
69,115,Undirected,0.444202
69,117,Undirected,0.747112
69,119,Undirected,0.501050
69,128,Undirected,0.499846
69,143,Undirected,0.540804
69,144,Undirected,0.491447
69,146,Undirected,0.532014
69,150,Undirected,0.531583
69,153,Undirected,0.549814
69,184,Undirected,0.456748
69,185,Undirected,0.516396
69,196,Undirected,0.463362
69,200,Undirected,0.531229
70,81,Undirected,0.546144
70,85,Undirected,0.485542
70,89,Undirected,1.149017
70,97,Undirected,0.436785
70,102,Undirected,0.480100
70,105,Undirected,0.964981
70,108,Undirected,0.825846
70,131,Undirected,0.525408
70,138,Undirected,0.742240
70,142,Undirected,0.704182
70,150,Undirected,0.456632
70,159,Undirected,0.445450
70,170,Undirected,0.473771
70,172,Undirected,0.586057
70,177,Undirected,0.802321
70,179,Undirected,0.917633
70,189,Undirected,0.579368
70,195,Undirected,0.502948
71,110,Undirected,0.435237
71,112,Undirected,0.454543
71,124,Undirected,0.452236
72,74,Undirected,0.493799
72,78,Undirected,0.554587
72,82,Undirected,0.525486
72,91,Undirected,0.610425
72,99,Undirected,0.443561
72,101,Undirected,0.657553
72,104,Undirected,0.570256
72,107,Undirected,0.471485
72,109,Undirected,0.641933
72,112,Undirected,0.447780
72,117,Undirected,0.486338
72,129,Undirected,0.515126
72,133,Undirected,0.584802
72,139,Undirected,0.550418
72,140,Undirected,0.577725
72,153,Undirected,0.534971
72,174,Undirected,0.592638
72,186,Undirected,0.458711
72,191,Undirected,0.434519
72,193,Undirected,0.463938
72,196,Undirected,0.509872
73,74,Undirected,0.468706
73,82,Undirected,0.464705
73,95,Undirected,0.616969
73,99,Undirected,0.454947
73,114,Undirected,0.514656
73,115,Undirected,0.570389
73,117,Undirected,0.495138
73,133,Undirected,0.494729
73,141,Undirected,0.522340
73,149,Undirected,0.607320
73,151,Undirected,0.566535
73,156,Undirected,0.523409
73,161,Undirected,0.439058
73,167,Undirected,0.449718
73,173,Undirected,0.546819
73,182,Undirected,0.502492
73,187,Undirected,0.442538
73,191,Undirected,0.490777
73,196,Undirected,0.454779
74,91,Undirected,0.476702
74,99,Undirected,0.453591
74,104,Undirected,0.437627
74,117,Undirected,0.461478
74,133,Undirected,0.536692
74,141,Undirected,0.703892
74,149,Undirected,0.460103
74,169,Undirected,0.611424
74,173,Undirected,0.479804
74,196,Undirected,0.665063
75,106,Undirected,0.507142
75,113,Undirected,0.537578
75,115,Undirected,0.437587
75,127,Undirected,0.482710
75,139,Undirected,0.496229
75,149,Undirected,0.465266
75,167,Undirected,0.623287
75,168,Undirected,0.658221
75,183,Undirected,0.588842
75,187,Undirected,0.449092
75,193,Undirected,0.458281
76,79,Undirected,0.670951
76,81,Undirected,0.437584
76,90,Undirected,0.471740
76,96,Undirected,0.499302
76,111,Undirected,0.502022
76,123,Undirected,0.750349
76,125,Undirected,0.463247
76,128,Undirected,0.483672
76,136,Undirected,0.471782
76,147,Undirected,0.434853
76,163,Undirected,0.526261
76,188,Undirected,0.513256
76,197,Undirected,0.707843
76,200,Undirected,0.447832
77,80,Undirected,0.633373
77,118,Undirected,0.504510
77,120,Undirected,0.765489
77,126,Undirected,0.907339
77,159,Undirected,0.437362
77,175,Undirected,0.442099
77,176,Undirected,0.441017
77,192,Undirected,0.791680
77,195,Undirected,0.552670
78,101,Undirected,0.650860
78,112,Undirected,0.487690
78,129,Undirected,0.473224
78,140,Undirected,0.532253
78,181,Undirected,0.517524
78,196,Undirected,0.440429
79,90,Undirected,0.560333
79,93,Undirected,0.434020
79,96,Undirected,0.460582
79,98,Undirected,0.451436
79,111,Undirected,0.497053
79,116,Undirected,0.517557
79,119,Undirected,0.630907
79,121,Undirected,0.506031
79,123,Undirected,0.847585
79,125,Undirected,0.539479
79,128,Undirected,0.668588
79,134,Undirected,0.504692
79,137,Undirected,0.527710
79,146,Undirected,0.555606
79,154,Undirected,0.452717
79,157,Undirected,0.501194
79,161,Undirected,0.629136
79,168,Undirected,0.443483
79,171,Undirected,0.439946
79,178,Undirected,0.468514
79,180,Undirected,0.510876
79,182,Undirected,0.485494
79,184,Undirected,0.596612
79,185,Undirected,0.551917
79,188,Undirected,0.503377
79,197,Undirected,0.506086
79,200,Undirected,0.544403
80,120,Undirected,0.874005
80,126,Undirected,0.706346
80,159,Undirected,0.513337
80,192,Undirected,0.689205
80,195,Undirected,0.507888
81,85,Undirected,0.491145
81,89,Undirected,0.623797
81,97,Undirected,0.519464
81,105,Undirected,0.602733
81,108,Undirected,0.452743
81,114,Undirected,0.516857
81,132,Undirected,0.509236
81,136,Undirected,0.468802
81,138,Undirected,0.536091
81,142,Undirected,0.575309
81,147,Undirected,1.137311
81,163,Undirected,0.755506
81,166,Undirected,0.513291
81,170,Undirected,0.595470
81,172,Undirected,0.470456
81,174,Undirected,0.651978
81,177,Undirected,0.530028
81,179,Undirected,0.521209
81,189,Undirected,0.481161
81,195,Undirected,0.441839
81,197,Undirected,0.550003
82,91,Undirected,0.523344
82,95,Undirected,0.664797
82,99,Undirected,0.549977
82,104,Undirected,0.609064
82,109,Undirected,0.505169
82,114,Undirected,0.497664
82,127,Undirected,0.476652
82,133,Undirected,0.652341
82,139,Undirected,0.528232
82,149,Undirected,0.551969
82,166,Undirected,0.682257
82,169,Undirected,0.446964
82,173,Undirected,0.555828
82,174,Undirected,0.754570
82,183,Undirected,0.469399
82,186,Undirected,0.529431
82,191,Undirected,0.632492
82,193,Undirected,0.460660
83,107,Undirected,0.452613
83,110,Undirected,0.511210
83,112,Undirected,0.528862
83,119,Undirected,0.676176
83,129,Undirected,0.571308
83,137,Undirected,0.681019
83,144,Undirected,0.481170
83,146,Undirected,0.492081
83,153,Undirected,0.567144
83,184,Undirected,0.636031
83,196,Undirected,0.684121
84,94,Undirected,0.549015
84,135,Undirected,0.522259
84,178,Undirected,0.491698
85,89,Undirected,0.496018
85,97,Undirected,0.693522
85,100,Undirected,0.563520
85,102,Undirected,0.602868
85,105,Undirected,0.533008
85,131,Undirected,0.555748
85,132,Undirected,0.466920
85,136,Undirected,0.481864
85,138,Undirected,0.512294
85,142,Undirected,0.534852
85,143,Undirected,0.698929
85,150,Undirected,0.723202
85,159,Undirected,0.480363
85,163,Undirected,0.533582
85,170,Undirected,0.731413
85,172,Undirected,0.520990
85,177,Undirected,0.484723
85,179,Undirected,0.466478
85,189,Undirected,0.551864
85,197,Undirected,0.490353
87,92,Undirected,0.501578
87,140,Undirected,0.495190
87,145,Undirected,0.537999
87,155,Undirected,0.469003
87,198,Undirected,0.521963
88,98,Undirected,0.870378
88,121,Undirected,0.553168
88,128,Undirected,0.437658
88,146,Undirected,0.584381
88,154,Undirected,0.942138
88,157,Undirected,0.784584
88,165,Undirected,0.460771
88,185,Undirected,0.478120
88,200,Undirected,0.472913
89,97,Undirected,0.458399
89,100,Undirected,0.437678
89,102,Undirected,0.550731
89,105,Undirected,0.925103
89,108,Undirected,0.953796
89,131,Undirected,0.589841
89,138,Undirected,0.909678
89,142,Undirected,0.864518
89,147,Undirected,0.446981
89,150,Undirected,0.448946
89,158,Undirected,0.489874
89,159,Undirected,0.535825
89,163,Undirected,0.436261
89,170,Undirected,0.521296
89,172,Undirected,0.608226
89,175,Undirected,0.537134
89,177,Undirected,0.893096
89,179,Undirected,0.777220
89,189,Undirected,0.617595
89,192,Undirected,0.494674
89,195,Undirected,0.720787
90,96,Undirected,0.734131
90,111,Undirected,0.718388
90,116,Undirected,0.439798
90,123,Undirected,0.688706
90,134,Undirected,0.803154
90,136,Undirected,0.437296
90,161,Undirected,0.557777
90,171,Undirected,0.490018
90,180,Undirected,0.450037
90,182,Undirected,0.603185
90,188,Undirected,0.685037
90,197,Undirected,0.453728
91,101,Undirected,0.491552
91,104,Undirected,0.790684
91,106,Undirected,0.438517
91,109,Undirected,0.691175
91,133,Undirected,0.873109
91,139,Undirected,0.808267
91,140,Undirected,0.478674
91,141,Undirected,0.442863
91,149,Undirected,0.561471
91,167,Undirected,0.497716
91,173,Undirected,0.554927
91,174,Undirected,0.623284
91,186,Undirected,0.749554
91,187,Undirected,0.509185
91,191,Undirected,0.534718
91,193,Undirected,0.898467
91,196,Undirected,0.466792
92,110,Undirected,0.614317
92,112,Undirected,0.552758
92,122,Undirected,0.461606
92,129,Undirected,0.515836
92,145,Undirected,0.589359
92,155,Undirected,0.769082
92,181,Undirected,0.440997
92,196,Undirected,0.440445
93,96,Undirected,0.437355
93,114,Undirected,0.487129
93,115,Undirected,0.495319
93,116,Undirected,0.562245
93,132,Undirected,0.734394
93,134,Undirected,0.462897
93,136,Undirected,0.612556
93,143,Undirected,0.496214
93,156,Undirected,0.750035
93,163,Undirected,0.454782
93,170,Undirected,0.480767
93,171,Undirected,0.764832
93,180,Undirected,0.898896
93,188,Undirected,0.488205
94,135,Undirected,0.493956
94,148,Undirected,0.463101
95,99,Undirected,0.547842
95,104,Undirected,0.484766
95,106,Undirected,0.462554
95,114,Undirected,0.577519
95,127,Undirected,0.692514
95,133,Undirected,0.524006
95,149,Undirected,0.597861
95,151,Undirected,0.507010
95,166,Undirected,0.481626
95,169,Undirected,0.455793
95,173,Undirected,0.659071
95,174,Undirected,0.472722
95,183,Undirected,0.496897
95,186,Undirected,0.456969
95,187,Undirected,0.490043
95,191,Undirected,0.823822
96,111,Undirected,0.648638
96,123,Undirected,0.710749
96,134,Undirected,0.578977
96,154,Undirected,0.443792
96,171,Undirected,0.568067
96,180,Undirected,0.462401
96,185,Undirected,0.445305
96,188,Undirected,0.738918
96,197,Undirected,0.449308
96,200,Undirected,0.472108
97,100,Undirected,0.496356
97,105,Undirected,0.498685
97,114,Undirected,0.726531
97,131,Undirected,0.530882
97,132,Undirected,0.511450
97,136,Undirected,0.600537
97,142,Undirected,0.447603
97,143,Undirected,0.463742
97,147,Undirected,0.507576
97,150,Undirected,0.639109
97,159,Undirected,0.446961
97,163,Undirected,0.611991
97,170,Undirected,0.748223
97,172,Undirected,0.484388
97,174,Undirected,0.441509
97,179,Undirected,0.480581
97,189,Undirected,0.535489
97,197,Undirected,0.517857
98,116,Undirected,0.449326
98,119,Undirected,0.523690
98,121,Undirected,0.543180
98,123,Undirected,0.447129
98,128,Undirected,0.569413
98,146,Undirected,0.549371
98,154,Undirected,0.782953
98,157,Undirected,0.862451
98,165,Undirected,0.463804
98,180,Undirected,0.472778
98,185,Undirected,0.521614
98,200,Undirected,0.479962
99,114,Undirected,0.514295
99,117,Undirected,0.436489
99,151,Undirected,0.478910
99,169,Undirected,0.492711
100,102,Undirected,0.524080
100,103,Undirected,0.438476
100,105,Undirected,0.452410
100,114,Undirected,0.472397
100,131,Undirected,0.506905
100,132,Undirected,0.510338
100,136,Undirected,0.459488
100,138,Undirected,0.579752
100,143,Undirected,0.700755
100,150,Undirected,0.520202
100,158,Undirected,0.529865
100,159,Undirected,0.741223
100,163,Undirected,0.470947
100,170,Undirected,0.571737
100,172,Undirected,0.634061
100,175,Undirected,0.577587
100,177,Undirected,0.524965
100,189,Undirected,0.681051
100,192,Undirected,0.521972
100,195,Undirected,0.534347
101,109,Undirected,0.447135
101,133,Undirected,0.483961
101,140,Undirected,0.574283
102,108,Undirected,0.587376
102,131,Undirected,1.007902
102,132,Undirected,0.455948
102,138,Undirected,0.653908
102,142,Undirected,0.745474
102,143,Undirected,0.518073
102,158,Undirected,0.633420
102,159,Undirected,0.687234
102,170,Undirected,0.700896
102,172,Undirected,0.514533
102,175,Undirected,0.743587
102,177,Undirected,0.627473
102,189,Undirected,0.610684
102,195,Undirected,0.477482
103,118,Undirected,0.449886
103,162,Undirected,0.434668
104,109,Undirected,0.727386
104,133,Undirected,0.707672
104,139,Undirected,0.888862
104,149,Undirected,0.441530
104,167,Undirected,0.532881
104,173,Undirected,0.507348
104,174,Undirected,0.615250
104,183,Undirected,0.517800
104,186,Undirected,0.517642
104,191,Undirected,0.606820
104,193,Undirected,0.626489
105,108,Undirected,0.603174
105,122,Undirected,0.479596
105,131,Undirected,0.443967
105,138,Undirected,0.740150
105,142,Undirected,0.584806
105,143,Undirected,0.435490
105,150,Undirected,0.466625
105,152,Undirected,0.449442
105,159,Undirected,0.461192
105,163,Undirected,0.471883
105,170,Undirected,0.485989
105,172,Undirected,0.751753
105,177,Undirected,0.684144
105,179,Undirected,1.152224
105,189,Undirected,0.617739
105,195,Undirected,0.512376
105,197,Undirected,0.447077
106,115,Undirected,0.462357
106,125,Undirected,0.503808
106,127,Undirected,0.710250
106,133,Undirected,0.463397
106,139,Undirected,0.500143
106,149,Undirected,0.528130
106,163,Undirected,0.521347
106,166,Undirected,0.492172
106,167,Undirected,0.435157
106,168,Undirected,0.567812
106,174,Undirected,0.509554
106,186,Undirected,0.577746
106,187,Undirected,0.490196
106,191,Undirected,0.673994
106,193,Undirected,0.490413
107,117,Undirected,0.665422
107,119,Undirected,0.482060
107,137,Undirected,0.472493
107,144,Undirected,0.448315
107,146,Undirected,0.535928
107,153,Undirected,0.685214
107,184,Undirected,0.446627
107,185,Undirected,0.481304
107,196,Undirected,0.539835
107,200,Undirected,0.488517
108,131,Undirected,0.715971
108,138,Undirected,0.742575
108,142,Undirected,0.756555
108,158,Undirected,0.700742
108,159,Undirected,0.571107
108,170,Undirected,0.450419
108,172,Undirected,0.499621
108,175,Undirected,0.613902
108,177,Undirected,0.840468
108,179,Undirected,0.559779
108,189,Undirected,0.570623
108,192,Undirected,0.457914
108,195,Undirected,0.738468
109,133,Undirected,0.578602
109,139,Undirected,0.837466
109,140,Undirected,0.500430
109,160,Undirected,0.499416
109,174,Undirected,0.703724
109,186,Undirected,0.495291
109,191,Undirected,0.504116
109,193,Undirected,0.521446
110,112,Undirected,0.611882
110,129,Undirected,0.464123
110,155,Undirected,0.558501
110,181,Undirected,0.621576
111,123,Undirected,0.831777
111,134,Undirected,0.582352
111,146,Undirected,0.474400
111,161,Undirected,0.549776
111,182,Undirected,0.467595
111,185,Undirected,0.463718
111,188,Undirected,0.530480
111,197,Undirected,0.474073
111,200,Undirected,0.469282
112,129,Undirected,0.571120
112,181,Undirected,0.551809
112,196,Undirected,0.644938
113,124,Undirected,0.481611
113,164,Undirected,0.444792
113,169,Undirected,0.579286
113,183,Undirected,0.496102
114,132,Undirected,0.753194
114,136,Undirected,0.716219
114,147,Undirected,0.606145
114,151,Undirected,0.572442
114,156,Undirected,0.768135
114,163,Undirected,0.562123
114,166,Undirected,0.590718
114,170,Undirected,0.637575
114,171,Undirected,0.441066
115,127,Undirected,0.560258
115,132,Undirected,0.452982
115,149,Undirected,0.501238
115,156,Undirected,0.464417
115,161,Undirected,0.535226
115,163,Undirected,0.460819
115,164,Undirected,0.575019
115,166,Undirected,0.438338
115,168,Undirected,0.451321
115,187,Undirected,0.499912
116,121,Undirected,0.489431
116,128,Undirected,0.644970
116,154,Undirected,0.470962
116,156,Undirected,0.465203
116,165,Undirected,0.515596
116,171,Undirected,0.826943
116,180,Undirected,0.761767
116,188,Undirected,0.495621
117,141,Undirected,0.525382
117,146,Undirected,0.533228
117,150,Undirected,0.566632
117,153,Undirected,0.518700
117,184,Undirected,0.455069
117,185,Undirected,0.457013
117,196,Undirected,0.545660
117,200,Undirected,0.523213
118,126,Undirected,0.462554
118,138,Undirected,0.441345
118,152,Undirected,0.647539
118,162,Undirected,0.582079
118,172,Undirected,0.435723
118,176,Undirected,0.553560
118,192,Undirected,0.544466
119,121,Undirected,0.624798
119,123,Undirected,0.483730
119,125,Undirected,0.461969
119,128,Undirected,0.730198
119,137,Undirected,0.740650
119,144,Undirected,0.622787
119,146,Undirected,0.784817
119,161,Undirected,0.574307
119,165,Undirected,0.506896
119,168,Undirected,0.469557
119,178,Undirected,0.528360
119,184,Undirected,0.930968
119,185,Undirected,0.612798
119,196,Undirected,0.511019
119,200,Undirected,0.596113
120,126,Undirected,0.693594
120,158,Undirected,0.447433
120,159,Undirected,0.470587
120,192,Undirected,0.766085
120,195,Undirected,0.495086
121,123,Undirected,0.476387
121,128,Undirected,0.603713
121,137,Undirected,0.562192
121,146,Undirected,0.796603
121,154,Undirected,0.473867
121,157,Undirected,0.457972
121,165,Undirected,0.486966
121,184,Undirected,0.584730
121,185,Undirected,0.775048
121,200,Undirected,0.824601
122,145,Undirected,0.559643
122,172,Undirected,0.536346
122,179,Undirected,0.557135
122,189,Undirected,0.532385
123,128,Undirected,0.536209
123,134,Undirected,0.604348
123,137,Undirected,0.434600
123,146,Undirected,0.528933
123,154,Undirected,0.504702
123,157,Undirected,0.525842
123,161,Undirected,0.569779
123,171,Undirected,0.456950
123,180,Undirected,0.486469
123,182,Undirected,0.480515
123,184,Undirected,0.446608
123,185,Undirected,0.585995
123,188,Undirected,0.576022
123,197,Undirected,0.509086
123,200,Undirected,0.575255
125,161,Undirected,0.490293
125,163,Undirected,0.456556
125,167,Undirected,0.714304
125,168,Undirected,0.765982
125,182,Undirected,0.451790
125,184,Undirected,0.504874
125,191,Undirected,0.449256
125,197,Undirected,0.497339
126,192,Undirected,0.633594
126,195,Undirected,0.497985
127,139,Undirected,0.439576
127,149,Undirected,0.545372
127,163,Undirected,0.479763
127,166,Undirected,0.719221
127,174,Undirected,0.491769
127,186,Undirected,0.522646
127,187,Undirected,0.556755
127,191,Undirected,0.587976
128,137,Undirected,0.564294
128,143,Undirected,0.469814
128,146,Undirected,0.613397
128,150,Undirected,0.437256
128,157,Undirected,0.497155
128,161,Undirected,0.484340
128,165,Undirected,0.463977
128,180,Undirected,0.609815
128,184,Undirected,0.583603
128,185,Undirected,0.705968
128,188,Undirected,0.460293
128,200,Undirected,0.662796
129,153,Undirected,0.549648
129,181,Undirected,0.443801
129,196,Undirected,0.627410
131,132,Undirected,0.471718
131,138,Undirected,0.665522
131,142,Undirected,0.733262
131,143,Undirected,0.479505
131,150,Undirected,0.465177
131,158,Undirected,0.716263
131,159,Undirected,0.728726
131,170,Undirected,0.690026
131,172,Undirected,0.523824
131,175,Undirected,0.670664
131,177,Undirected,0.690048
131,189,Undirected,0.662602
131,195,Undirected,0.516413
132,136,Undirected,0.751087
132,143,Undirected,0.481449
132,147,Undirected,0.472953
132,156,Undirected,0.656424
132,159,Undirected,0.439178
132,163,Undirected,0.580819
132,164,Undirected,0.436151
132,166,Undirected,0.458006
132,170,Undirected,0.800319
132,171,Undirected,0.461479
132,180,Undirected,0.454723
132,189,Undirected,0.437615
133,139,Undirected,0.593318
133,141,Undirected,0.463833
133,149,Undirected,0.667101
133,167,Undirected,0.472203
133,173,Undirected,0.707670
133,174,Undirected,0.565170
133,186,Undirected,0.820210
133,187,Undirected,0.505841
133,191,Undirected,0.729131
133,193,Undirected,0.704696
134,161,Undirected,0.548400
134,180,Undirected,0.488223
134,182,Undirected,0.511789
134,188,Undirected,0.608267
135,148,Undirected,0.444075
136,143,Undirected,0.488994
136,147,Undirected,0.540816
136,150,Undirected,0.449088
136,156,Undirected,0.752370
136,163,Undirected,0.849283
136,170,Undirected,0.605309
136,171,Undirected,0.574107
136,180,Undirected,0.450323
136,188,Undirected,0.614457
136,197,Undirected,0.712110
137,144,Undirected,0.438952
137,146,Undirected,0.619078
137,153,Undirected,0.542899
137,178,Undirected,0.559188
137,184,Undirected,0.627198
137,185,Undirected,0.608055
137,196,Undirected,0.452811
137,200,Undirected,0.568663
138,142,Undirected,0.814360
138,143,Undirected,0.487446
138,146,Undirected,0.437336
138,150,Undirected,0.440403
138,152,Undirected,0.513112
138,158,Undirected,0.592173
138,159,Undirected,0.706536
138,170,Undirected,0.559739
138,172,Undirected,0.867559
138,175,Undirected,0.723837
138,177,Undirected,1.161574
138,179,Undirected,0.687713
138,189,Undirected,0.857186
138,192,Undirected,0.595649
138,195,Undirected,0.761258
139,140,Undirected,0.481217
139,166,Undirected,0.445779
139,174,Undirected,0.675987
139,183,Undirected,0.447922
139,186,Undirected,0.616096
139,187,Undirected,0.469191
139,191,Undirected,0.516112
139,193,Undirected,0.709379
140,153,Undirected,0.500364
140,174,Undirected,0.491146
140,181,Undirected,0.543773
140,193,Undirected,0.440679
141,144,Undirected,0.512108
141,149,Undirected,0.444779
141,151,Undirected,0.500328
141,165,Undirected,0.548324
141,169,Undirected,0.445062
141,173,Undirected,0.446636
141,184,Undirected,0.469452
141,196,Undirected,0.542036
142,158,Undirected,0.472603
142,159,Undirected,0.522931
142,170,Undirected,0.660148
142,172,Undirected,0.531791
142,175,Undirected,0.526160
142,177,Undirected,0.799226
142,179,Undirected,0.527990
142,189,Undirected,0.575536
142,195,Undirected,0.530814
143,146,Undirected,0.437075
143,150,Undirected,0.699673
143,159,Undirected,0.520264
143,163,Undirected,0.468785
143,170,Undirected,0.557286
143,172,Undirected,0.449880
143,177,Undirected,0.453000
143,180,Undirected,0.466316
143,188,Undirected,0.445771
143,189,Undirected,0.490995
143,197,Undirected,0.452204
144,164,Undirected,0.580834
144,184,Undirected,0.541709
144,196,Undirected,0.476871
145,155,Undirected,0.467294
146,150,Undirected,0.460572
146,153,Undirected,0.511017
146,154,Undirected,0.512227
146,157,Undirected,0.518862
146,161,Undirected,0.450469
146,165,Undirected,0.482535
146,178,Undirected,0.436036
146,184,Undirected,0.770613
146,185,Undirected,0.714211
146,196,Undirected,0.503549
146,200,Undirected,0.781216
147,156,Undirected,0.478961
147,163,Undirected,0.697021
147,170,Undirected,0.470848
147,174,Undirected,0.614312
147,197,Undirected,0.533404
149,151,Undirected,0.452281
149,167,Undirected,0.500776
149,169,Undirected,0.464427
149,173,Undirected,0.629209
149,183,Undirected,0.497754
149,186,Undirected,0.755710
149,187,Undirected,0.702679
149,191,Undirected,0.602152
149,193,Undirected,0.518404
149,196,Undirected,0.434192
150,159,Undirected,0.459103
150,163,Undirected,0.492543
150,170,Undirected,0.469478
150,177,Undirected,0.440870
150,189,Undirected,0.470359
150,197,Undirected,0.515285
150,200,Undirected,0.457866
151,156,Undirected,0.589499
151,164,Undirected,0.582498
151,165,Undirected,0.480859
151,169,Undirected,0.496195
152,162,Undirected,0.577452
152,172,Undirected,0.543065
152,176,Undirected,0.440174
152,177,Undirected,0.458249
152,179,Undirected,0.473399
152,189,Undirected,0.447732
152,190,Undirected,0.449374
152,192,Undirected,0.583952
152,194,Undirected,0.514766
153,196,Undirected,0.505794
154,157,Undirected,0.986930
154,185,Undirected,0.447710
154,200,Undirected,0.437799
155,190,Undirected,0.480840
155,199,Undirected,0.524870
156,163,Undirected,0.514800
156,164,Undirected,0.446276
156,171,Undirected,0.739667
156,180,Undirected,0.494729
156,197,Undirected,0.442598
157,161,Undirected,0.435623
157,180,Undirected,0.510474
157,185,Undirected,0.472812
157,200,Undirected,0.441086
158,159,Undirected,0.895438
158,172,Undirected,0.441442
158,175,Undirected,0.876005
158,177,Undirected,0.666074
158,189,Undirected,0.583574
158,192,Undirected,0.524516
158,195,Undirected,0.706370
159,170,Undirected,0.555529
159,172,Undirected,0.566764
159,175,Undirected,0.795681
159,177,Undirected,0.756999
159,179,Undirected,0.455005
159,189,Undirected,0.812353
159,192,Undirected,0.589279
159,195,Undirected,0.719046
161,168,Undirected,0.464249
161,182,Undirected,0.838382
161,184,Undirected,0.555258
161,187,Undirected,0.512812
162,176,Undirected,0.499551
162,190,Undirected,0.680735
162,194,Undirected,0.518138
162,199,Undirected,0.487297
163,166,Undirected,0.451428
163,170,Undirected,0.536151
163,174,Undirected,0.558160
163,188,Undirected,0.488855
163,195,Undirected,0.435838
163,197,Undirected,0.967187
164,166,Undirected,0.462323
165,184,Undirected,0.613980
166,174,Undirected,0.624079
167,168,Undirected,0.675179
167,173,Undirected,0.453891
167,183,Undirected,0.636688
167,187,Undirected,0.438649
167,191,Undirected,0.479814
167,193,Undirected,0.486618
167,196,Undirected,0.492598
169,183,Undirected,0.674899
170,172,Undirected,0.561121
170,175,Undirected,0.451745
170,177,Undirected,0.541980
170,179,Undirected,0.442802
170,189,Undirected,0.612270
171,180,Undirected,0.803122
171,188,Undirected,0.551267
172,175,Undirected,0.495752
172,177,Undirected,0.715633
172,179,Undirected,0.742771
172,189,Undirected,0.900917
172,192,Undirected,0.447414
172,195,Undirected,0.482582
173,182,Undirected,0.483020
173,186,Undirected,0.541219
173,187,Undirected,0.720052
173,191,Undirected,0.605368
173,193,Undirected,0.461688
174,186,Undirected,0.527427
174,191,Undirected,0.594431
174,193,Undirected,0.519513
175,177,Undirected,0.668556
175,189,Undirected,0.599734
175,192,Undirected,0.529455
175,195,Undirected,0.787442
176,192,Undirected,0.483418
177,179,Undirected,0.699434
177,189,Undirected,0.882448
177,192,Undirected,0.593639
177,195,Undirected,0.761128
178,184,Undirected,0.470271
179,189,Undirected,0.686317
179,195,Undirected,0.471281
180,188,Undirected,0.503937
181,196,Undirected,0.438641
182,184,Undirected,0.453405
183,191,Undirected,0.461499
184,185,Undirected,0.502023
184,196,Undirected,0.709185
184,200,Undirected,0.528973
185,200,Undirected,0.946787
186,187,Undirected,0.687258
186,191,Undirected,0.572678
186,193,Undirected,0.770513
187,191,Undirected,0.465298
187,193,Undirected,0.554987
188,197,Undirected,0.659692
189,192,Undirected,0.518675
189,195,Undirected,0.570523
190,194,Undirected,0.599721
190,199,Undirected,0.731881
191,193,Undirected,0.462939
192,195,Undirected,0.726873
194,199,Undirected,0.459092
