Source,Target,Type,Weight
63,159,Undirected,0.615947
63,189,Undirected,0.543756
63,192,Undirected,0.463431
63,195,Undirected,0.444620
64,65,Undirected,0.422751
64,90,Undirected,0.438427
64,93,Undirected,0.602125
64,95,Undirected,0.428237
64,115,Undirected,0.612496
64,127,Undirected,0.532969
64,132,Undirected,0.517822
64,134,Undirected,0.537027
64,136,Undirected,0.581499
64,156,Undirected,0.493446
64,161,Undirected,0.435959
64,163,Undirected,0.556074
64,171,Undirected,0.455780
64,180,Undirected,0.471590
64,182,Undirected,0.437795
64,188,Undirected,0.461386
64,197,Undirected,0.450413
65,76,Undirected,0.558736
65,79,Undirected,0.485055
65,90,Undirected,0.575496
65,96,Undirected,0.575630
65,111,Undirected,0.852449
65,123,Undirected,0.621549
65,128,Undirected,0.428727
65,134,Undirected,0.511191
65,136,Undirected,0.490086
65,150,Undirected,0.423602
65,161,Undirected,0.470242
65,163,Undirected,0.602762
65,182,Undirected,0.416898
65,185,Undirected,0.420269
65,188,Undirected,0.716957
65,197,Undirected,0.725670
65,200,Undirected,0.416331
66,67,Undirected,0.522293
66,69,Undirected,0.503956
66,79,Undirected,0.531578
66,83,Undirected,0.444063
66,88,Undirected,0.553075
66,98,Undirected,0.626381
66,107,Undirected,0.507433
66,111,Undirected,0.427522
66,116,Undirected,0.435539
66,117,Undirected,0.447761
66,119,Undirected,0.800875
66,121,Undirected,0.745476
66,123,Undirected,0.517921
66,128,Undirected,0.735974
66,137,Undirected,0.638475
66,146,Undirected,0.900964
66,153,Undirected,0.451791
66,154,Undirected,0.511571
66,157,Undirected,0.553909
66,165,Undirected,0.419169
66,178,Undirected,0.468922
66,184,Undirected,0.585240
66,185,Undirected,0.916976
66,200,Undirected,0.821314
67,79,Undirected,0.554866
67,83,Undirected,0.442057
67,84,Undirected,0.434099
67,119,Undirected,0.646053
67,121,Undirected,0.588819
67,123,Undirected,0.467846
67,128,Undirected,0.493590
67,137,Undirected,0.577274
67,146,Undirected,0.577848
67,161,Undirected,0.426300
67,165,Undirected,0.435834
67,178,Undirected,0.772193
67,184,Undirected,0.694911
67,185,Undirected,0.495029
67,200,Undirected,0.518599
68,194,Undirected,0.498202
69,85,Undirected,0.426047
69,107,Undirected,0.792697
69,117,Undirected,0.677895
69,119,Undirected,0.459067
69,128,Undirected,0.462431
69,143,Undirected,0.524124
69,144,Undirected,0.478628
69,146,Undirected,0.492266
69,150,Undirected,0.485006
69,153,Undirected,0.537097
69,185,Undirected,0.452624
69,196,Undirected,0.423398
69,200,Undirected,0.468518
70,81,Undirected,0.562442
70,85,Undirected,0.466866
70,89,Undirected,1.145092
70,97,Undirected,0.427780
70,102,Undirected,0.479897
70,105,Undirected,0.933760
70,108,Undirected,0.834128
70,131,Undirected,0.517323
70,138,Undirected,0.742329
70,142,Undirected,0.711496
70,147,Undirected,0.416150
70,150,Undirected,0.433848
70,159,Undirected,0.420937
70,170,Undirected,0.474883
70,172,Undirected,0.577729
70,175,Undirected,0.423338
70,177,Undirected,0.811372
70,179,Undirected,0.893801
70,189,Undirected,0.559978
70,195,Undirected,0.519327
71,110,Undirected,0.437559
71,112,Undirected,0.423881
71,124,Undirected,0.426957
72,74,Undirected,0.461243
72,78,Undirected,0.519474
72,82,Undirected,0.466813
72,91,Undirected,0.542939
72,92,Undirected,0.416848
72,99,Undirected,0.436651
72,101,Undirected,0.625196
72,104,Undirected,0.474354
72,107,Undirected,0.422505
72,109,Undirected,0.572003
72,112,Undirected,0.426326
72,117,Undirected,0.440297
72,129,Undirected,0.511416
72,133,Undirected,0.535233
72,139,Undirected,0.471072
72,140,Undirected,0.524221
72,145,Undirected,0.423080
72,153,Undirected,0.504052
72,174,Undirected,0.549462
72,186,Undirected,0.432706
72,196,Undirected,0.483692
73,74,Undirected,0.416622
73,82,Undirected,0.431492
73,95,Undirected,0.599420
73,114,Undirected,0.471299
73,115,Undirected,0.569503
73,117,Undirected,0.464017
73,133,Undirected,0.469147
73,141,Undirected,0.499206
73,149,Undirected,0.577816
73,151,Undirected,0.533924
73,156,Undirected,0.494318
73,161,Undirected,0.430486
73,165,Undirected,0.415084
73,167,Undirected,0.440054
73,173,Undirected,0.524392
73,182,Undirected,0.476425
73,187,Undirected,0.418978
73,191,Undirected,0.484826
73,196,Undirected,0.428739
74,91,Undirected,0.437769
74,99,Undirected,0.427970
74,117,Undirected,0.431404
74,133,Undirected,0.490788
74,141,Undirected,0.659491
74,169,Undirected,0.594791
74,173,Undirected,0.427750
74,196,Undirected,0.629862
75,106,Undirected,0.511864
75,113,Undirected,0.514583
75,127,Undirected,0.467947
75,139,Undirected,0.502235
75,149,Undirected,0.467047
75,167,Undirected,0.619350
75,168,Undirected,0.650448
75,183,Undirected,0.565890
75,187,Undirected,0.432960
75,193,Undirected,0.474546
76,79,Undirected,0.644650
76,81,Undirected,0.446686
76,90,Undirected,0.451386
76,96,Undirected,0.474476
76,111,Undirected,0.480045
76,123,Undirected,0.712240
76,125,Undirected,0.460879
76,128,Undirected,0.471801
76,136,Undirected,0.471678
76,147,Undirected,0.450955
76,163,Undirected,0.510604
76,171,Undirected,0.414895
76,188,Undirected,0.499745
76,197,Undirected,0.681954
76,200,Undirected,0.420508
77,80,Undirected,0.610812
77,100,Undirected,0.418673
77,118,Undirected,0.530121
77,120,Undirected,0.735201
77,126,Undirected,0.896494
77,138,Undirected,0.422811
77,158,Undirected,0.417003
77,159,Undirected,0.450665
77,175,Undirected,0.467496
77,176,Undirected,0.460823
77,192,Undirected,0.792655
77,195,Undirected,0.566263
78,101,Undirected,0.634605
78,112,Undirected,0.462476
78,129,Undirected,0.457454
78,140,Undirected,0.491454
78,181,Undirected,0.508550
79,90,Undirected,0.550891
79,93,Undirected,0.420210
79,96,Undirected,0.451175
79,98,Undirected,0.432792
79,111,Undirected,0.514562
79,115,Undirected,0.421047
79,116,Undirected,0.508055
79,119,Undirected,0.604423
79,121,Undirected,0.464310
79,123,Undirected,0.855648
79,125,Undirected,0.534564
79,128,Undirected,0.653720
79,134,Undirected,0.503613
79,137,Undirected,0.488194
79,146,Undirected,0.536584
79,154,Undirected,0.433431
79,157,Undirected,0.489655
79,161,Undirected,0.591446
79,168,Undirected,0.431828
79,171,Undirected,0.437845
79,178,Undirected,0.462062
79,180,Undirected,0.514641
79,182,Undirected,0.476659
79,184,Undirected,0.575045
79,185,Undirected,0.529188
79,188,Undirected,0.512884
79,197,Undirected,0.494502
79,200,Undirected,0.520268
80,120,Undirected,0.858544
80,126,Undirected,0.683643
80,158,Undirected,0.426663
80,159,Undirected,0.532292
80,192,Undirected,0.679282
80,195,Undirected,0.509539
81,85,Undirected,0.485267
81,89,Undirected,0.649124
81,97,Undirected,0.515460
81,105,Undirected,0.612926
81,106,Undirected,0.424175
81,108,Undirected,0.477550
81,114,Undirected,0.525454
81,131,Undirected,0.435261
81,132,Undirected,0.523065
81,136,Undirected,0.504436
81,138,Undirected,0.535557
81,142,Undirected,0.597002
81,147,Undirected,1.152440
81,156,Undirected,0.419465
81,163,Undirected,0.761987
81,166,Undirected,0.502055
81,170,Undirected,0.614605
81,172,Undirected,0.449539
81,174,Undirected,0.638755
81,177,Undirected,0.526327
81,179,Undirected,0.524673
81,189,Undirected,0.445925
81,195,Undirected,0.454858
81,197,Undirected,0.571336
82,91,Undirected,0.481559
82,95,Undirected,0.627570
82,99,Undirected,0.523268
82,104,Undirected,0.547258
82,109,Undirected,0.450280
82,114,Undirected,0.496955
82,127,Undirected,0.439576
82,133,Undirected,0.601465
82,139,Undirected,0.479004
82,149,Undirected,0.542541
82,166,Undirected,0.639342
82,169,Undirected,0.431074
82,173,Undirected,0.531292
82,174,Undirected,0.740760
82,183,Undirected,0.452823
82,186,Undirected,0.487072
82,191,Undirected,0.602167
83,107,Undirected,0.450143
83,110,Undirected,0.477757
83,112,Undirected,0.509143
83,119,Undirected,0.649023
83,129,Undirected,0.542468
83,137,Undirected,0.648400
83,144,Undirected,0.464563
83,146,Undirected,0.479077
83,153,Undirected,0.559034
83,178,Undirected,0.418877
83,184,Undirected,0.618150
83,196,Undirected,0.656153
84,94,Undirected,0.510281
84,135,Undirected,0.483009
84,178,Undirected,0.476979
85,89,Undirected,0.495588
85,97,Undirected,0.668394
85,100,Undirected,0.515758
85,102,Undirected,0.598207
85,105,Undirected,0.504966
85,108,Undirected,0.417463
85,131,Undirected,0.542206
85,132,Undirected,0.471403
85,136,Undirected,0.472595
85,138,Undirected,0.492730
85,142,Undirected,0.504007
85,143,Undirected,0.680791
85,150,Undirected,0.693164
85,159,Undirected,0.455156
85,163,Undirected,0.507844
85,170,Undirected,0.712118
85,172,Undirected,0.492049
85,177,Undirected,0.470316
85,179,Undirected,0.447063
85,189,Undirected,0.503323
85,197,Undirected,0.465641
86,176,Undirected,0.418231
87,92,Undirected,0.509466
87,140,Undirected,0.509120
87,145,Undirected,0.531656
87,155,Undirected,0.493939
87,198,Undirected,0.535826
88,98,Undirected,0.809898
88,121,Undirected,0.504887
88,146,Undirected,0.541870
88,154,Undirected,0.880431
88,157,Undirected,0.740811
88,165,Undirected,0.436897
88,185,Undirected,0.433902
88,200,Undirected,0.451073
89,97,Undirected,0.446354
89,102,Undirected,0.576276
89,105,Undirected,0.919619
89,108,Undirected,0.965487
89,131,Undirected,0.599015
89,138,Undirected,0.912769
89,142,Undirected,0.884848
89,147,Undirected,0.466303
89,150,Undirected,0.441948
89,158,Undirected,0.486613
89,159,Undirected,0.515600
89,163,Undirected,0.418375
89,170,Undirected,0.532894
89,172,Undirected,0.594621
89,175,Undirected,0.535667
89,177,Undirected,0.893659
89,179,Undirected,0.759956
89,189,Undirected,0.588551
89,192,Undirected,0.509749
89,195,Undirected,0.722195
90,96,Undirected,0.685117
90,111,Undirected,0.699174
90,116,Undirected,0.436618
90,123,Undirected,0.656107
90,128,Undirected,0.430052
90,134,Undirected,0.776554
90,136,Undirected,0.424772
90,161,Undirected,0.551407
90,171,Undirected,0.470802
90,180,Undirected,0.432825
90,182,Undirected,0.578576
90,188,Undirected,0.675366
90,197,Undirected,0.439212
91,101,Undirected,0.432181
91,104,Undirected,0.744924
91,106,Undirected,0.416943
91,109,Undirected,0.612348
91,133,Undirected,0.827467
91,139,Undirected,0.757577
91,141,Undirected,0.425886
91,149,Undirected,0.555058
91,167,Undirected,0.505364
91,173,Undirected,0.518922
91,174,Undirected,0.573313
91,186,Undirected,0.710165
91,187,Undirected,0.483040
91,191,Undirected,0.495214
91,193,Undirected,0.870370
91,196,Undirected,0.426964
92,110,Undirected,0.600267
92,112,Undirected,0.545716
92,122,Undirected,0.451545
92,129,Undirected,0.513253
92,130,Undirected,0.432410
92,145,Undirected,0.581774
92,155,Undirected,0.762865
92,178,Undirected,0.426109
92,181,Undirected,0.415260
92,196,Undirected,0.433332
93,114,Undirected,0.455386
93,115,Undirected,0.466935
93,116,Undirected,0.522814
93,132,Undirected,0.702676
93,134,Undirected,0.447107
93,136,Undirected,0.594775
93,143,Undirected,0.449992
93,156,Undirected,0.722657
93,163,Undirected,0.467881
93,170,Undirected,0.452384
93,171,Undirected,0.721481
93,180,Undirected,0.851080
93,188,Undirected,0.472573
94,135,Undirected,0.457518
94,148,Undirected,0.435158
95,97,Undirected,0.439078
95,99,Undirected,0.487140
95,104,Undirected,0.444589
95,106,Undirected,0.455573
95,114,Undirected,0.557218
95,115,Undirected,0.415628
95,127,Undirected,0.670785
95,133,Undirected,0.503141
95,149,Undirected,0.589920
95,151,Undirected,0.510477
95,156,Undirected,0.445135
95,163,Undirected,0.417984
95,166,Undirected,0.445909
95,169,Undirected,0.428198
95,173,Undirected,0.679962
95,174,Undirected,0.462613
95,183,Undirected,0.471086
95,186,Undirected,0.437917
95,187,Undirected,0.487459
95,191,Undirected,0.804031
96,111,Undirected,0.587039
96,123,Undirected,0.677564
96,134,Undirected,0.529411
96,161,Undirected,0.419759
96,171,Undirected,0.538331
96,180,Undirected,0.436066
96,188,Undirected,0.682797
96,200,Undirected,0.421724
97,100,Undirected,0.434714
97,102,Undirected,0.435809
97,105,Undirected,0.475034
97,114,Undirected,0.736103
97,131,Undirected,0.530814
97,132,Undirected,0.500736
97,136,Undirected,0.574682
97,142,Undirected,0.448882
97,143,Undirected,0.424360
97,147,Undirected,0.518412
97,150,Undirected,0.630009
97,159,Undirected,0.424335
97,163,Undirected,0.558219
97,170,Undirected,0.743136
97,172,Undirected,0.455538
97,174,Undirected,0.419211
97,179,Undirected,0.461547
97,189,Undirected,0.494688
97,197,Undirected,0.478862
98,116,Undirected,0.424937
98,119,Undirected,0.513817
98,121,Undirected,0.496830
98,128,Undirected,0.562057
98,146,Undirected,0.516763
98,154,Undirected,0.721829
98,157,Undirected,0.813304
98,165,Undirected,0.433863
98,180,Undirected,0.441168
98,185,Undirected,0.486436
98,200,Undirected,0.454437
99,114,Undirected,0.463285
99,169,Undirected,0.436121
100,102,Undirected,0.464868
100,103,Undirected,0.429802
100,114,Undirected,0.425054
100,118,Undirected,0.426932
100,126,Undirected,0.415289
100,131,Undirected,0.444990
100,132,Undirected,0.471269
100,138,Undirected,0.518367
100,143,Undirected,0.644553
100,150,Undirected,0.460521
100,158,Undirected,0.492741
100,159,Undirected,0.673641
100,170,Undirected,0.504147
100,172,Undirected,0.588450
100,175,Undirected,0.527206
100,177,Undirected,0.467423
100,189,Undirected,0.609224
100,192,Undirected,0.516506
100,195,Undirected,0.504334
101,133,Undirected,0.423385
101,140,Undirected,0.534001
102,105,Undirected,0.430289
102,108,Undirected,0.631588
102,131,Undirected,0.988682
102,132,Undirected,0.456152
102,138,Undirected,0.676785
102,142,Undirected,0.754612
102,143,Undirected,0.481509
102,158,Undirected,0.623682
102,159,Undirected,0.663686
102,170,Undirected,0.682199
102,172,Undirected,0.504835
102,175,Undirected,0.741195
102,177,Undirected,0.640082
102,189,Undirected,0.583549
102,195,Undirected,0.520778
103,118,Undirected,0.421791
103,162,Undirected,0.433251
103,192,Undirected,0.420761
104,109,Undirected,0.616996
104,133,Undirected,0.664312
104,139,Undirected,0.842818
104,149,Undirected,0.431421
104,167,Undirected,0.556803
104,173,Undirected,0.480074
104,174,Undirected,0.545977
104,183,Undirected,0.530342
104,186,Undirected,0.465593
104,191,Undirected,0.544856
104,193,Undirected,0.579896
105,108,Undirected,0.611843
105,122,Undirected,0.447914
105,131,Undirected,0.445062
105,138,Undirected,0.749083
105,142,Undirected,0.583859
105,147,Undirected,0.436615
105,150,Undirected,0.425090
105,152,Undirected,0.440994
105,159,Undirected,0.436677
105,163,Undirected,0.437700
105,170,Undirected,0.487377
105,172,Undirected,0.748735
105,177,Undirected,0.686241
105,179,Undirected,1.111689
105,189,Undirected,0.597611
105,192,Undirected,0.428694
105,195,Undirected,0.529374
106,115,Undirected,0.466091
106,125,Undirected,0.510618
106,127,Undirected,0.713317
106,133,Undirected,0.459026
106,139,Undirected,0.465103
106,149,Undirected,0.537155
106,163,Undirected,0.514818
106,166,Undirected,0.464093
106,167,Undirected,0.430479
106,168,Undirected,0.579877
106,174,Undirected,0.474517
106,186,Undirected,0.569752
106,187,Undirected,0.474567
106,191,Undirected,0.652776
106,193,Undirected,0.454391
107,117,Undirected,0.599390
107,119,Undirected,0.447193
107,137,Undirected,0.446436
107,144,Undirected,0.433101
107,146,Undirected,0.496837
107,153,Undirected,0.692197
107,185,Undirected,0.415031
107,196,Undirected,0.495748
107,200,Undirected,0.425963
108,131,Undirected,0.737941
108,138,Undirected,0.770850
108,142,Undirected,0.797818
108,158,Undirected,0.690149
108,159,Undirected,0.565922
108,170,Undirected,0.464576
108,172,Undirected,0.490957
108,175,Undirected,0.622499
108,177,Undirected,0.863204
108,179,Undirected,0.560784
108,189,Undirected,0.551870
108,192,Undirected,0.473363
108,195,Undirected,0.759438
109,133,Undirected,0.525361
109,139,Undirected,0.756017
109,160,Undirected,0.466884
109,174,Undirected,0.612888
109,186,Undirected,0.462690
109,191,Undirected,0.428679
109,193,Undirected,0.465657
110,112,Undirected,0.583093
110,129,Undirected,0.449164
110,155,Undirected,0.544163
110,181,Undirected,0.620332
111,123,Undirected,0.787159
111,134,Undirected,0.551650
111,146,Undirected,0.450807
111,161,Undirected,0.558312
111,182,Undirected,0.462310
111,185,Undirected,0.430953
111,188,Undirected,0.526159
111,197,Undirected,0.457104
111,200,Undirected,0.436468
112,129,Undirected,0.569822
112,181,Undirected,0.498914
112,196,Undirected,0.617221
113,124,Undirected,0.483143
113,169,Undirected,0.593263
113,183,Undirected,0.509171
114,132,Undirected,0.723778
114,136,Undirected,0.674652
114,147,Undirected,0.623992
114,151,Undirected,0.530278
114,156,Undirected,0.749314
114,163,Undirected,0.527972
114,166,Undirected,0.561059
114,170,Undirected,0.620415
114,171,Undirected,0.436979
114,174,Undirected,0.432303
115,123,Undirected,0.421895
115,127,Undirected,0.585075
115,132,Undirected,0.435268
115,149,Undirected,0.497589
115,156,Undirected,0.443539
115,161,Undirected,0.517176
115,163,Undirected,0.449446
115,164,Undirected,0.537623
115,166,Undirected,0.423855
115,168,Undirected,0.427278
115,187,Undirected,0.497181
115,197,Undirected,0.418155
116,121,Undirected,0.459230
116,123,Undirected,0.426742
116,128,Undirected,0.630381
116,136,Undirected,0.420122
116,154,Undirected,0.439661
116,156,Undirected,0.448997
116,165,Undirected,0.486659
116,171,Undirected,0.802295
116,180,Undirected,0.729986
116,188,Undirected,0.476645
117,141,Undirected,0.518013
117,146,Undirected,0.490735
117,150,Undirected,0.527634
117,153,Undirected,0.463632
117,184,Undirected,0.441978
117,196,Undirected,0.524789
117,200,Undirected,0.469985
118,126,Undirected,0.489644
118,138,Undirected,0.451727
118,152,Undirected,0.638302
118,162,Undirected,0.574099
118,172,Undirected,0.422722
118,176,Undirected,0.543142
118,190,Undirected,0.418955
118,192,Undirected,0.560679
119,121,Undirected,0.606376
119,123,Undirected,0.488654
119,125,Undirected,0.443690
119,128,Undirected,0.691179
119,137,Undirected,0.713375
119,144,Undirected,0.572321
119,146,Undirected,0.769043
119,161,Undirected,0.536738
119,165,Undirected,0.494888
119,168,Undirected,0.444819
119,178,Undirected,0.526699
119,184,Undirected,0.887675
119,185,Undirected,0.599849
119,196,Undirected,0.475076
119,200,Undirected,0.600706
120,126,Undirected,0.662600
120,158,Undirected,0.466961
120,159,Undirected,0.477810
120,192,Undirected,0.749638
120,195,Undirected,0.496976
121,123,Undirected,0.443729
121,128,Undirected,0.565720
121,137,Undirected,0.542356
121,146,Undirected,0.742251
121,154,Undirected,0.419888
121,165,Undirected,0.460394
121,184,Undirected,0.558251
121,185,Undirected,0.699213
121,200,Undirected,0.779787
122,145,Undirected,0.551570
122,172,Undirected,0.530814
122,179,Undirected,0.529751
122,189,Undirected,0.530602
123,128,Undirected,0.536887
123,134,Undirected,0.571417
123,137,Undirected,0.425556
123,146,Undirected,0.507704
123,154,Undirected,0.447583
123,157,Undirected,0.476840
123,161,Undirected,0.560302
123,171,Undirected,0.448514
123,178,Undirected,0.429227
123,180,Undirected,0.487909
123,182,Undirected,0.471393
123,184,Undirected,0.447659
123,185,Undirected,0.552086
123,188,Undirected,0.574484
123,197,Undirected,0.485957
123,200,Undirected,0.543580
125,151,Undirected,0.442830
125,161,Undirected,0.472154
125,163,Undirected,0.457993
125,167,Undirected,0.743177
125,168,Undirected,0.746030
125,182,Undirected,0.466899
125,184,Undirected,0.491182
125,191,Undirected,0.496100
125,197,Undirected,0.502595
126,159,Undirected,0.444508
126,175,Undirected,0.453801
126,192,Undirected,0.627827
126,195,Undirected,0.506499
127,139,Undirected,0.419904
127,149,Undirected,0.549849
127,163,Undirected,0.455649
127,166,Undirected,0.682519
127,174,Undirected,0.459571
127,186,Undirected,0.539120
127,187,Undirected,0.574924
127,191,Undirected,0.560012
128,134,Undirected,0.425939
128,137,Undirected,0.537365
128,143,Undirected,0.449055
128,146,Undirected,0.591037
128,157,Undirected,0.481286
128,161,Undirected,0.453766
128,165,Undirected,0.452577
128,178,Undirected,0.419433
128,180,Undirected,0.602231
128,184,Undirected,0.546307
128,185,Undirected,0.697058
128,188,Undirected,0.472652
128,197,Undirected,0.414779
128,200,Undirected,0.650251
129,153,Undirected,0.512211
129,181,Undirected,0.443902
129,196,Undirected,0.606473
130,155,Undirected,0.425349
131,132,Undirected,0.466130
131,138,Undirected,0.672565
131,142,Undirected,0.744469
131,143,Undirected,0.436162
131,150,Undirected,0.453893
131,158,Undirected,0.696360
131,159,Undirected,0.703769
131,170,Undirected,0.675023
131,172,Undirected,0.504399
131,175,Undirected,0.662841
131,177,Undirected,0.684102
131,179,Undirected,0.424760
131,189,Undirected,0.620153
131,192,Undirected,0.418152
131,195,Undirected,0.540760
132,136,Undirected,0.718945
132,143,Undirected,0.465609
132,147,Undirected,0.481064
132,156,Undirected,0.636810
132,159,Undirected,0.418965
132,163,Undirected,0.574929
132,166,Undirected,0.460287
132,170,Undirected,0.790782
132,171,Undirected,0.448759
132,180,Undirected,0.442224
133,139,Undirected,0.546505
133,141,Undirected,0.444817
133,149,Undirected,0.651923
133,167,Undirected,0.468674
133,173,Undirected,0.670528
133,174,Undirected,0.533589
133,186,Undirected,0.783213
133,187,Undirected,0.473424
133,191,Undirected,0.705291
133,193,Undirected,0.658760
134,161,Undirected,0.542739
134,171,Undirected,0.426916
134,180,Undirected,0.479946
134,182,Undirected,0.499352
134,188,Undirected,0.591188
135,148,Undirected,0.438608
136,143,Undirected,0.452093
136,147,Undirected,0.582115
136,150,Undirected,0.434410
136,156,Undirected,0.725983
136,163,Undirected,0.852446
136,170,Undirected,0.580084
136,171,Undirected,0.571803
136,180,Undirected,0.446178
136,188,Undirected,0.605330
136,197,Undirected,0.722236
137,146,Undirected,0.595075
137,153,Undirected,0.515206
137,178,Undirected,0.544449
137,184,Undirected,0.577637
137,185,Undirected,0.585391
137,200,Undirected,0.546801
138,142,Undirected,0.796267
138,143,Undirected,0.463578
138,146,Undirected,0.420252
138,150,Undirected,0.416011
138,152,Undirected,0.529546
138,158,Undirected,0.603673
138,159,Undirected,0.678080
138,170,Undirected,0.556508
138,172,Undirected,0.846682
138,175,Undirected,0.736629
138,177,Undirected,1.125233
138,179,Undirected,0.685853
138,189,Undirected,0.810830
138,192,Undirected,0.627007
138,195,Undirected,0.784732
139,149,Undirected,0.417115
139,174,Undirected,0.599047
139,183,Undirected,0.424954
139,186,Undirected,0.593542
139,187,Undirected,0.437986
139,191,Undirected,0.464606
139,193,Undirected,0.660309
140,153,Undirected,0.495711
140,181,Undirected,0.531621
141,144,Undirected,0.493977
141,149,Undirected,0.417727
141,151,Undirected,0.485283
141,165,Undirected,0.526997
141,173,Undirected,0.423373
141,184,Undirected,0.460296
141,196,Undirected,0.520654
142,158,Undirected,0.476753
142,159,Undirected,0.495817
142,170,Undirected,0.658774
142,172,Undirected,0.504530
142,175,Undirected,0.529277
142,177,Undirected,0.789311
142,179,Undirected,0.518753
142,189,Undirected,0.535104
142,195,Undirected,0.550605
143,150,Undirected,0.649923
143,159,Undirected,0.477175
143,163,Undirected,0.427876
143,170,Undirected,0.510451
143,172,Undirected,0.424358
143,175,Undirected,0.417469
143,177,Undirected,0.431600
143,180,Undirected,0.432945
143,189,Undirected,0.448035
144,164,Undirected,0.584021
144,184,Undirected,0.486672
144,196,Undirected,0.430754
145,155,Undirected,0.473555
146,150,Undirected,0.416798
146,153,Undirected,0.471314
146,154,Undirected,0.475357
146,157,Undirected,0.480848
146,161,Undirected,0.428090
146,165,Undirected,0.463917
146,178,Undirected,0.462195
146,184,Undirected,0.746208
146,185,Undirected,0.655717
146,196,Undirected,0.478433
146,200,Undirected,0.748498
147,156,Undirected,0.504722
147,163,Undirected,0.717156
147,170,Undirected,0.492809
147,174,Undirected,0.603565
147,197,Undirected,0.570292
149,151,Undirected,0.439290
149,166,Undirected,0.420711
149,167,Undirected,0.517935
149,169,Undirected,0.444484
149,173,Undirected,0.624729
149,183,Undirected,0.473366
149,186,Undirected,0.752496
149,187,Undirected,0.672404
149,191,Undirected,0.612424
149,193,Undirected,0.481904
150,159,Undirected,0.434817
150,163,Undirected,0.473723
150,170,Undirected,0.442887
150,177,Undirected,0.417069
150,189,Undirected,0.438013
150,197,Undirected,0.491869
151,156,Undirected,0.568649
151,164,Undirected,0.549970
151,165,Undirected,0.465331
151,169,Undirected,0.464968
152,162,Undirected,0.554174
152,172,Undirected,0.527449
152,176,Undirected,0.426054
152,177,Undirected,0.458055
152,179,Undirected,0.469862
152,189,Undirected,0.451285
152,190,Undirected,0.416483
152,192,Undirected,0.577265
152,194,Undirected,0.510596
153,196,Undirected,0.482784
154,157,Undirected,0.931127
155,190,Undirected,0.459573
155,199,Undirected,0.481426
156,163,Undirected,0.522391
156,171,Undirected,0.726500
156,180,Undirected,0.473404
156,197,Undirected,0.444574
157,180,Undirected,0.469120
157,185,Undirected,0.438836
158,159,Undirected,0.858186
158,172,Undirected,0.429540
158,175,Undirected,0.875347
158,177,Undirected,0.662248
158,189,Undirected,0.552037
158,192,Undirected,0.545750
158,195,Undirected,0.730258
159,170,Undirected,0.518681
159,172,Undirected,0.541421
159,175,Undirected,0.774479
159,177,Undirected,0.726295
159,179,Undirected,0.432485
159,189,Undirected,0.782374
159,192,Undirected,0.606437
159,195,Undirected,0.707426
161,168,Undirected,0.438174
161,182,Undirected,0.852468
161,184,Undirected,0.524705
161,187,Undirected,0.515688
162,176,Undirected,0.486026
162,190,Undirected,0.665276
162,194,Undirected,0.528897
162,199,Undirected,0.486935
163,166,Undirected,0.421553
163,168,Undirected,0.414930
163,170,Undirected,0.502748
163,174,Undirected,0.555158
163,188,Undirected,0.487611
163,195,Undirected,0.416489
163,197,Undirected,0.965335
164,166,Undirected,0.433656
165,184,Undirected,0.573983
166,174,Undirected,0.595362
166,186,Undirected,0.431510
167,168,Undirected,0.666670
167,173,Undirected,0.464014
167,183,Undirected,0.645794
167,191,Undirected,0.492177
167,193,Undirected,0.471231
167,196,Undirected,0.432570
168,193,Undirected,0.449596
169,183,Undirected,0.676305
170,172,Undirected,0.528604
170,175,Undirected,0.451894
170,177,Undirected,0.534510
170,179,Undirected,0.444742
170,189,Undirected,0.553579
171,180,Undirected,0.767326
171,188,Undirected,0.517183
172,175,Undirected,0.485997
172,177,Undirected,0.693324
172,179,Undirected,0.736270
172,189,Undirected,0.842860
172,192,Undirected,0.457891
172,195,Undirected,0.478122
173,182,Undirected,0.507337
173,186,Undirected,0.513026
173,187,Undirected,0.722450
173,191,Undirected,0.612543
173,193,Undirected,0.421591
174,186,Undirected,0.490207
174,191,Undirected,0.553775
174,193,Undirected,0.471879
174,197,Undirected,0.431655
175,177,Undirected,0.665291
175,189,Undirected,0.574441
175,192,Undirected,0.555503
175,195,Undirected,0.804793
176,192,Undirected,0.498131
177,179,Undirected,0.695100
177,189,Undirected,0.832448
177,192,Undirected,0.614300
177,195,Undirected,0.769029
178,184,Undirected,0.460674
178,185,Undirected,0.441343
178,200,Undirected,0.432351
179,189,Undirected,0.670185
179,195,Undirected,0.473413
180,188,Undirected,0.487993
182,184,Undirected,0.450612
182,187,Undirected,0.424014
183,191,Undirected,0.440077
184,185,Undirected,0.475137
184,196,Undirected,0.678919
184,200,Undirected,0.529305
185,200,Undirected,0.861459
186,187,Undirected,0.688587
186,191,Undirected,0.550370
186,193,Undirected,0.752737
187,191,Undirected,0.458134
187,193,Undirected,0.529634
188,197,Undirected,0.641287
189,192,Undirected,0.525760
189,195,Undirected,0.549545
190,194,Undirected,0.575791
190,199,Undirected,0.705207
191,193,Undirected,0.421075
192,195,Undirected,0.745863
194,199,Undirected,0.449178
