Source,Target,Type,Weight
61,156,Undirected,0.442192
61,167,Undirected,0.481022
61,169,Undirected,0.473643
61,173,Undirected,0.481963
61,183,Undirected,0.530712
61,186,Undirected,0.433857
61,191,Undirected,0.615668
62,63,Undirected,0.466478
62,72,Undirected,0.422242
62,87,Undirected,0.550332
62,92,Undirected,0.569301
62,97,Undirected,0.411914
62,100,Undirected,0.532043
62,105,Undirected,0.526517
62,110,Undirected,0.424057
62,122,Undirected,0.729602
62,145,Undirected,0.592846
62,153,Undirected,0.422201
62,155,Undirected,0.583288
62,172,Undirected,0.628825
62,179,Undirected,0.547259
62,189,Undirected,0.481657
62,199,Undirected,0.487277
63,77,Undirected,0.413585
63,97,Undirected,0.433364
63,99,Undirected,0.483567
63,100,Undirected,0.772116
63,103,Undirected,0.423451
63,114,Undirected,0.466632
63,122,Undirected,0.419918
63,126,Undirected,0.411975
63,136,Undirected,0.409285
63,143,Undirected,0.482316
63,150,Undirected,0.455234
63,156,Undirected,0.426810
63,158,Undirected,0.425636
63,159,Undirected,0.603245
63,172,Undirected,0.401483
63,175,Undirected,0.426019
63,189,Undirected,0.541707
63,192,Undirected,0.465999
63,195,Undirected,0.442466
64,90,Undirected,0.437850
64,93,Undirected,0.579829
64,115,Undirected,0.564112
64,127,Undirected,0.511141
64,132,Undirected,0.508159
64,134,Undirected,0.524689
64,136,Undirected,0.594381
64,156,Undirected,0.483939
64,161,Undirected,0.405679
64,163,Undirected,0.545432
64,171,Undirected,0.464527
64,180,Undirected,0.443152
64,182,Undirected,0.416595
64,188,Undirected,0.444777
64,197,Undirected,0.431921
65,76,Undirected,0.525669
65,79,Undirected,0.429505
65,90,Undirected,0.557597
65,96,Undirected,0.598571
65,111,Undirected,0.845889
65,123,Undirected,0.610902
65,134,Undirected,0.502577
65,136,Undirected,0.411731
65,161,Undirected,0.424241
65,163,Undirected,0.525929
65,188,Undirected,0.674370
65,197,Undirected,0.631527
66,67,Undirected,0.488547
66,69,Undirected,0.498087
66,79,Undirected,0.474037
66,83,Undirected,0.430082
66,88,Undirected,0.565220
66,98,Undirected,0.620764
66,107,Undirected,0.460715
66,117,Undirected,0.428584
66,119,Undirected,0.724711
66,121,Undirected,0.789776
66,123,Undirected,0.468268
66,128,Undirected,0.703610
66,137,Undirected,0.618124
66,146,Undirected,0.902952
66,153,Undirected,0.428018
66,154,Undirected,0.497904
66,157,Undirected,0.552577
66,165,Undirected,0.402221
66,184,Undirected,0.582401
66,185,Undirected,0.895714
66,200,Undirected,0.798072
67,79,Undirected,0.600325
67,83,Undirected,0.443542
67,84,Undirected,0.443873
67,98,Undirected,0.407043
67,119,Undirected,0.671043
67,121,Undirected,0.572515
67,123,Undirected,0.462990
67,128,Undirected,0.528911
67,137,Undirected,0.588703
67,146,Undirected,0.560374
67,161,Undirected,0.465449
67,165,Undirected,0.448139
67,178,Undirected,0.819997
67,184,Undirected,0.713378
67,185,Undirected,0.473052
67,200,Undirected,0.496738
68,194,Undirected,0.502934
69,107,Undirected,0.741029
69,117,Undirected,0.687752
69,119,Undirected,0.448250
69,128,Undirected,0.443509
69,143,Undirected,0.449361
69,144,Undirected,0.473969
69,146,Undirected,0.461677
69,150,Undirected,0.502723
69,153,Undirected,0.474169
69,184,Undirected,0.428128
69,185,Undirected,0.428343
69,196,Undirected,0.416928
69,200,Undirected,0.445893
70,81,Undirected,0.489877
70,89,Undirected,1.105988
70,105,Undirected,0.929905
70,108,Undirected,0.779050
70,131,Undirected,0.420241
70,138,Undirected,0.678009
70,142,Undirected,0.621479
70,170,Undirected,0.402648
70,172,Undirected,0.555090
70,177,Undirected,0.756067
70,179,Undirected,0.878493
70,189,Undirected,0.509480
70,195,Undirected,0.483045
71,110,Undirected,0.423771
71,112,Undirected,0.440396
71,124,Undirected,0.468182
72,74,Undirected,0.453073
72,78,Undirected,0.517113
72,82,Undirected,0.561407
72,91,Undirected,0.624183
72,92,Undirected,0.404916
72,101,Undirected,0.598931
72,104,Undirected,0.575871
72,107,Undirected,0.426213
72,109,Undirected,0.616887
72,112,Undirected,0.430838
72,117,Undirected,0.405287
72,129,Undirected,0.416389
72,133,Undirected,0.586508
72,139,Undirected,0.559713
72,140,Undirected,0.565809
72,153,Undirected,0.514122
72,173,Undirected,0.419723
72,174,Undirected,0.637111
72,186,Undirected,0.483770
72,191,Undirected,0.452535
72,193,Undirected,0.460744
72,196,Undirected,0.413882
73,74,Undirected,0.440313
73,95,Undirected,0.535389
73,99,Undirected,0.418222
73,114,Undirected,0.491385
73,115,Undirected,0.548282
73,117,Undirected,0.440596
73,133,Undirected,0.438911
73,141,Undirected,0.503146
73,149,Undirected,0.567835
73,151,Undirected,0.524973
73,156,Undirected,0.537113
73,164,Undirected,0.402221
73,165,Undirected,0.400327
73,167,Undirected,0.406993
73,169,Undirected,0.407838
73,173,Undirected,0.504617
73,182,Undirected,0.459078
73,187,Undirected,0.404915
73,191,Undirected,0.408724
73,196,Undirected,0.419524
74,82,Undirected,0.448474
74,91,Undirected,0.453299
74,99,Undirected,0.447267
74,104,Undirected,0.413978
74,117,Undirected,0.453642
74,133,Undirected,0.553095
74,141,Undirected,0.674912
74,149,Undirected,0.432562
74,169,Undirected,0.568247
74,173,Undirected,0.477446
74,186,Undirected,0.403690
74,196,Undirected,0.575392
75,106,Undirected,0.452772
75,113,Undirected,0.487390
75,127,Undirected,0.444968
75,139,Undirected,0.480796
75,149,Undirected,0.448472
75,167,Undirected,0.590133
75,168,Undirected,0.573150
75,183,Undirected,0.553825
75,186,Undirected,0.411504
75,187,Undirected,0.423657
75,193,Undirected,0.479646
76,79,Undirected,0.640071
76,81,Undirected,0.428222
76,90,Undirected,0.409058
76,96,Undirected,0.439286
76,111,Undirected,0.427100
76,115,Undirected,0.402492
76,123,Undirected,0.692796
76,125,Undirected,0.472946
76,128,Undirected,0.422406
76,136,Undirected,0.430582
76,147,Undirected,0.445216
76,163,Undirected,0.522340
76,188,Undirected,0.448211
76,197,Undirected,0.678677
77,80,Undirected,0.568398
77,99,Undirected,0.425161
77,118,Undirected,0.462796
77,120,Undirected,0.686628
77,126,Undirected,0.868245
77,192,Undirected,0.704209
77,195,Undirected,0.504484
78,101,Undirected,0.574645
78,112,Undirected,0.448124
78,129,Undirected,0.426479
78,140,Undirected,0.458877
78,181,Undirected,0.469750
79,83,Undirected,0.444238
79,90,Undirected,0.524491
79,96,Undirected,0.403593
79,98,Undirected,0.417782
79,111,Undirected,0.430301
79,116,Undirected,0.472859
79,119,Undirected,0.646783
79,121,Undirected,0.438244
79,123,Undirected,0.820501
79,125,Undirected,0.565421
79,128,Undirected,0.668807
79,134,Undirected,0.473103
79,137,Undirected,0.554196
79,146,Undirected,0.526634
79,157,Undirected,0.467936
79,161,Undirected,0.597477
79,168,Undirected,0.449621
79,178,Undirected,0.476269
79,180,Undirected,0.453723
79,182,Undirected,0.455964
79,184,Undirected,0.650188
79,185,Undirected,0.481651
79,188,Undirected,0.476445
79,197,Undirected,0.483087
79,200,Undirected,0.495523
80,120,Undirected,0.778891
80,126,Undirected,0.672101
80,159,Undirected,0.493125
80,192,Undirected,0.636221
80,195,Undirected,0.467693
81,85,Undirected,0.443240
81,89,Undirected,0.565238
81,97,Undirected,0.492691
81,105,Undirected,0.573174
81,106,Undirected,0.401350
81,114,Undirected,0.489423
81,132,Undirected,0.470068
81,136,Undirected,0.429849
81,138,Undirected,0.453164
81,142,Undirected,0.474801
81,147,Undirected,1.100572
81,163,Undirected,0.669105
81,166,Undirected,0.514235
81,170,Undirected,0.536480
81,172,Undirected,0.435140
81,174,Undirected,0.619978
81,177,Undirected,0.459691
81,179,Undirected,0.514099
81,189,Undirected,0.431875
81,197,Undirected,0.494647
82,91,Undirected,0.615161
82,95,Undirected,0.630442
82,99,Undirected,0.500772
82,101,Undirected,0.400272
82,104,Undirected,0.653605
82,106,Undirected,0.402730
82,109,Undirected,0.529710
82,114,Undirected,0.464035
82,127,Undirected,0.444996
82,133,Undirected,0.693563
82,139,Undirected,0.583148
82,149,Undirected,0.536347
82,166,Undirected,0.641549
82,169,Undirected,0.406637
82,173,Undirected,0.573067
82,174,Undirected,0.776967
82,183,Undirected,0.436940
82,186,Undirected,0.552734
82,191,Undirected,0.632269
82,193,Undirected,0.480205
83,107,Undirected,0.411862
83,110,Undirected,0.516638
83,112,Undirected,0.509062
83,119,Undirected,0.685994
83,129,Undirected,0.562282
83,137,Undirected,0.668721
83,144,Undirected,0.433876
83,146,Undirected,0.491515
83,153,Undirected,0.506750
83,184,Undirected,0.649885
83,196,Undirected,0.681758
84,94,Undirected,0.597587
84,135,Undirected,0.552153
84,148,Undirected,0.434939
84,178,Undirected,0.512132
85,89,Undirected,0.430888
85,97,Undirected,0.649936
85,100,Undirected,0.548070
85,102,Undirected,0.571145
85,105,Undirected,0.456631
85,131,Undirected,0.517806
85,132,Undirected,0.422161
85,136,Undirected,0.413170
85,138,Undirected,0.480456
85,142,Undirected,0.501218
85,143,Undirected,0.650262
85,150,Undirected,0.668805
85,159,Undirected,0.462646
85,163,Undirected,0.455394
85,170,Undirected,0.717048
85,172,Undirected,0.487384
85,177,Undirected,0.458502
85,179,Undirected,0.437191
85,189,Undirected,0.526060
85,197,Undirected,0.407191
87,92,Undirected,0.475342
87,122,Undirected,0.413238
87,140,Undirected,0.434066
87,145,Undirected,0.526468
87,155,Undirected,0.485870
87,198,Undirected,0.484798
88,98,Undirected,0.843046
88,121,Undirected,0.537503
88,146,Undirected,0.553615
88,154,Undirected,0.872031
88,157,Undirected,0.734102
88,165,Undirected,0.403790
89,102,Undirected,0.459890
89,105,Undirected,0.857946
89,108,Undirected,0.918395
89,131,Undirected,0.509588
89,138,Undirected,0.863714
89,142,Undirected,0.802504
89,147,Undirected,0.405662
89,158,Undirected,0.428791
89,159,Undirected,0.486453
89,170,Undirected,0.472297
89,172,Undirected,0.569608
89,175,Undirected,0.457234
89,177,Undirected,0.862080
89,179,Undirected,0.725484
89,189,Undirected,0.565323
89,192,Undirected,0.506564
89,195,Undirected,0.699876
90,96,Undirected,0.669619
90,111,Undirected,0.660842
90,123,Undirected,0.629519
90,134,Undirected,0.747741
90,161,Undirected,0.498484
90,171,Undirected,0.437062
90,182,Undirected,0.552451
90,188,Undirected,0.629510
91,101,Undirected,0.458231
91,104,Undirected,0.819487
91,106,Undirected,0.442658
91,109,Undirected,0.686855
91,133,Undirected,0.869367
91,139,Undirected,0.834592
91,140,Undirected,0.473088
91,141,Undirected,0.430183
91,149,Undirected,0.542841
91,167,Undirected,0.429712
91,173,Undirected,0.568680
91,174,Undirected,0.663085
91,186,Undirected,0.733764
91,187,Undirected,0.487762
91,191,Undirected,0.573333
91,193,Undirected,0.877099
92,110,Undirected,0.603056
92,112,Undirected,0.538285
92,122,Undirected,0.458459
92,129,Undirected,0.426453
92,145,Undirected,0.540135
92,155,Undirected,0.757339
92,178,Undirected,0.413311
92,196,Undirected,0.403828
92,199,Undirected,0.412735
93,114,Undirected,0.411739
93,115,Undirected,0.428418
93,116,Undirected,0.535186
93,132,Undirected,0.663910
93,134,Undirected,0.436353
93,136,Undirected,0.562079
93,143,Undirected,0.469969
93,156,Undirected,0.703045
93,170,Undirected,0.413428
93,171,Undirected,0.774147
93,180,Undirected,0.883499
93,188,Undirected,0.440234
94,135,Undirected,0.533763
94,148,Undirected,0.494608
95,97,Undirected,0.401357
95,99,Undirected,0.546306
95,104,Undirected,0.486424
95,106,Undirected,0.487073
95,114,Undirected,0.578621
95,127,Undirected,0.720639
95,133,Undirected,0.494334
95,139,Undirected,0.423031
95,149,Undirected,0.604333
95,151,Undirected,0.417286
95,156,Undirected,0.424842
95,166,Undirected,0.502014
95,169,Undirected,0.442846
95,173,Undirected,0.637193
95,174,Undirected,0.475491
95,183,Undirected,0.496946
95,186,Undirected,0.453614
95,187,Undirected,0.477390
95,191,Undirected,0.814158
96,111,Undirected,0.603343
96,123,Undirected,0.653544
96,134,Undirected,0.523733
96,157,Undirected,0.409206
96,171,Undirected,0.493432
96,180,Undirected,0.415296
96,188,Undirected,0.657678
96,200,Undirected,0.434224
97,100,Undirected,0.468217
97,105,Undirected,0.438519
97,114,Undirected,0.667597
97,122,Undirected,0.428293
97,131,Undirected,0.486244
97,132,Undirected,0.485265
97,136,Undirected,0.523332
97,147,Undirected,0.467101
97,150,Undirected,0.550437
97,159,Undirected,0.417841
97,163,Undirected,0.537017
97,170,Undirected,0.719578
97,172,Undirected,0.448327
97,174,Undirected,0.438930
97,179,Undirected,0.457028
97,189,Undirected,0.518474
97,197,Undirected,0.446040
98,116,Undirected,0.423584
98,119,Undirected,0.498177
98,121,Undirected,0.537539
98,128,Undirected,0.523774
98,146,Undirected,0.553399
98,154,Undirected,0.723521
98,157,Undirected,0.821534
98,165,Undirected,0.444317
98,180,Undirected,0.416698
98,184,Undirected,0.406371
98,185,Undirected,0.446406
98,200,Undirected,0.422719
99,104,Undirected,0.409643
99,114,Undirected,0.563366
99,151,Undirected,0.429671
99,166,Undirected,0.426090
99,169,Undirected,0.510792
99,191,Undirected,0.405020
100,102,Undirected,0.521125
100,103,Undirected,0.404704
100,131,Undirected,0.499134
100,132,Undirected,0.500434
100,136,Undirected,0.404466
100,138,Undirected,0.537210
100,143,Undirected,0.655288
100,150,Undirected,0.481644
100,158,Undirected,0.508720
100,159,Undirected,0.715044
100,170,Undirected,0.562752
100,172,Undirected,0.602253
100,175,Undirected,0.562615
100,177,Undirected,0.504456
100,189,Undirected,0.680033
100,192,Undirected,0.514258
100,195,Undirected,0.486628
101,133,Undirected,0.451505
101,140,Undirected,0.563734
102,108,Undirected,0.519972
102,131,Undirected,0.992856
102,132,Undirected,0.436909
102,138,Undirected,0.626127
102,142,Undirected,0.714772
102,143,Undirected,0.483308
102,158,Undirected,0.626410
102,159,Undirected,0.699150
102,170,Undirected,0.686965
102,172,Undirected,0.473633
102,175,Undirected,0.788216
102,177,Undirected,0.588493
102,189,Undirected,0.601889
102,195,Undirected,0.462673
103,118,Undirected,0.417771
103,162,Undirected,0.431713
103,192,Undirected,0.404405
104,109,Undirected,0.725951
104,133,Undirected,0.731150
104,139,Undirected,0.891408
104,149,Undirected,0.445635
104,167,Undirected,0.483133
104,173,Undirected,0.520052
104,174,Undirected,0.648312
104,183,Undirected,0.503814
104,186,Undirected,0.534939
104,191,Undirected,0.615851
104,193,Undirected,0.624312
105,108,Undirected,0.532512
105,122,Undirected,0.477012
105,138,Undirected,0.668774
105,142,Undirected,0.497757
105,147,Undirected,0.404339
105,152,Undirected,0.403213
105,163,Undirected,0.403558
105,170,Undirected,0.425484
105,172,Undirected,0.713732
105,177,Undirected,0.620261
105,179,Undirected,1.128771
105,189,Undirected,0.546892
105,195,Undirected,0.465032
106,109,Undirected,0.421471
106,115,Undirected,0.425050
106,125,Undirected,0.460337
106,127,Undirected,0.719744
106,133,Undirected,0.445068
106,139,Undirected,0.527003
106,149,Undirected,0.504957
106,163,Undirected,0.481086
106,166,Undirected,0.500633
106,168,Undirected,0.467351
106,174,Undirected,0.505175
106,186,Undirected,0.593872
106,187,Undirected,0.440767
106,191,Undirected,0.675397
106,193,Undirected,0.475576
106,197,Undirected,0.409441
107,117,Undirected,0.628131
107,137,Undirected,0.400144
107,144,Undirected,0.432742
107,146,Undirected,0.453147
107,153,Undirected,0.608095
107,193,Undirected,0.417782
107,196,Undirected,0.513013
108,131,Undirected,0.655795
108,138,Undirected,0.674962
108,142,Undirected,0.714741
108,158,Undirected,0.625671
108,159,Undirected,0.519197
108,172,Undirected,0.434221
108,175,Undirected,0.531761
108,177,Undirected,0.782120
108,179,Undirected,0.501002
108,189,Undirected,0.493459
108,192,Undirected,0.440919
108,195,Undirected,0.717645
109,133,Undirected,0.540294
109,139,Undirected,0.844557
109,140,Undirected,0.431465
109,160,Undirected,0.516654
109,174,Undirected,0.733474
109,186,Undirected,0.473300
109,191,Undirected,0.544636
109,193,Undirected,0.476100
110,112,Undirected,0.598128
110,129,Undirected,0.426167
110,155,Undirected,0.546768
110,181,Undirected,0.592114
110,196,Undirected,0.401160
111,123,Undirected,0.749175
111,134,Undirected,0.508661
111,161,Undirected,0.482289
111,188,Undirected,0.447010
111,200,Undirected,0.407710
112,129,Undirected,0.535436
112,153,Undirected,0.403780
112,181,Undirected,0.516119
112,196,Undirected,0.589867
113,124,Undirected,0.520666
113,149,Undirected,0.420269
113,164,Undirected,0.421511
113,166,Undirected,0.413257
113,169,Undirected,0.575740
113,183,Undirected,0.458528
114,127,Undirected,0.432930
114,132,Undirected,0.734355
114,136,Undirected,0.624440
114,147,Undirected,0.583268
114,151,Undirected,0.523530
114,156,Undirected,0.723748
114,163,Undirected,0.495234
114,166,Undirected,0.617575
114,170,Undirected,0.547121
114,174,Undirected,0.432242
115,127,Undirected,0.508465
115,132,Undirected,0.427384
115,144,Undirected,0.417401
115,149,Undirected,0.459809
115,156,Undirected,0.411593
115,161,Undirected,0.509392
115,163,Undirected,0.416454
115,164,Undirected,0.544947
115,168,Undirected,0.407013
115,187,Undirected,0.452075
116,119,Undirected,0.407267
116,121,Undirected,0.426935
116,128,Undirected,0.603616
116,154,Undirected,0.416480
116,156,Undirected,0.427634
116,165,Undirected,0.436111
116,171,Undirected,0.812157
116,180,Undirected,0.737643
116,188,Undirected,0.435674
117,141,Undirected,0.516009
117,146,Undirected,0.448988
117,150,Undirected,0.466228
117,153,Undirected,0.440579
117,196,Undirected,0.510879
117,200,Undirected,0.428654
118,152,Undirected,0.610889
118,162,Undirected,0.579810
118,176,Undirected,0.492293
118,192,Undirected,0.489194
119,121,Undirected,0.586253
119,123,Undirected,0.464094
119,125,Undirected,0.455911
119,128,Undirected,0.733973
119,137,Undirected,0.711510
119,144,Undirected,0.568554
119,146,Undirected,0.746464
119,157,Undirected,0.403376
119,161,Undirected,0.557818
119,165,Undirected,0.500000
119,168,Undirected,0.464496
119,178,Undirected,0.499234
119,184,Undirected,0.939273
119,185,Undirected,0.557196
119,196,Undirected,0.510971
119,200,Undirected,0.566181
120,126,Undirected,0.634354
120,159,Undirected,0.403887
120,192,Undirected,0.680277
120,195,Undirected,0.435791
121,123,Undirected,0.437231
121,128,Undirected,0.569214
121,137,Undirected,0.548573
121,146,Undirected,0.764472
121,154,Undirected,0.444569
121,157,Undirected,0.448372
121,165,Undirected,0.431200
121,184,Undirected,0.565523
121,185,Undirected,0.722797
121,200,Undirected,0.790062
122,145,Undirected,0.579846
122,155,Undirected,0.406036
122,172,Undirected,0.497298
122,179,Undirected,0.547361
122,189,Undirected,0.487539
122,199,Undirected,0.415321
123,128,Undirected,0.516425
123,134,Undirected,0.543675
123,137,Undirected,0.444057
123,146,Undirected,0.498893
123,154,Undirected,0.426562
123,157,Undirected,0.494465
123,161,Undirected,0.513031
123,178,Undirected,0.417799
123,180,Undirected,0.417759
123,182,Undirected,0.406800
123,184,Undirected,0.455189
123,185,Undirected,0.535166
123,188,Undirected,0.510166
123,197,Undirected,0.436876
123,200,Undirected,0.544336
125,151,Undirected,0.424120
125,161,Undirected,0.470060
125,163,Undirected,0.447673
125,167,Undirected,0.688488
125,168,Undirected,0.758192
125,182,Undirected,0.448677
125,184,Undirected,0.514750
125,197,Undirected,0.488169
126,159,Undirected,0.410707
126,192,Undirected,0.562808
126,195,Undirected,0.485807
127,139,Undirected,0.451388
127,149,Undirected,0.526696
127,163,Undirected,0.434990
127,166,Undirected,0.713006
127,174,Undirected,0.464833
127,186,Undirected,0.516691
127,187,Undirected,0.503511
127,191,Undirected,0.573866
128,134,Undirected,0.404868
128,137,Undirected,0.600451
128,143,Undirected,0.416786
128,146,Undirected,0.604930
128,150,Undirected,0.435853
128,157,Undirected,0.476677
128,161,Undirected,0.432756
128,165,Undirected,0.415255
128,178,Undirected,0.400414
128,180,Undirected,0.559266
128,184,Undirected,0.588160
128,185,Undirected,0.679115
128,188,Undirected,0.441346
128,200,Undirected,0.662648
129,137,Undirected,0.401481
129,153,Undirected,0.501822
129,181,Undirected,0.422184
129,196,Undirected,0.565291
131,132,Undirected,0.441920
131,138,Undirected,0.633243
131,142,Undirected,0.711043
131,143,Undirected,0.439967
131,150,Undirected,0.412288
131,158,Undirected,0.732080
131,159,Undirected,0.754229
131,170,Undirected,0.666721
131,172,Undirected,0.490494
131,175,Undirected,0.686162
131,177,Undirected,0.644562
131,189,Undirected,0.644928
131,195,Undirected,0.507242
132,136,Undirected,0.713138
132,143,Undirected,0.432011
132,147,Undirected,0.449981
132,156,Undirected,0.623870
132,159,Undirected,0.441075
132,163,Undirected,0.516203
132,166,Undirected,0.413259
132,170,Undirected,0.769082
132,171,Undirected,0.412222
132,189,Undirected,0.440455
133,139,Undirected,0.583372
133,141,Undirected,0.476399
133,149,Undirected,0.656377
133,167,Undirected,0.430584
133,173,Undirected,0.728717
133,174,Undirected,0.569470
133,186,Undirected,0.797577
133,187,Undirected,0.493854
133,191,Undirected,0.710215
133,193,Undirected,0.691922
134,161,Undirected,0.492977
134,180,Undirected,0.468890
134,182,Undirected,0.449470
134,188,Undirected,0.542196
135,148,Undirected,0.474118
135,178,Undirected,0.403446
136,143,Undirected,0.421035
136,147,Undirected,0.505084
136,156,Undirected,0.701691
136,163,Undirected,0.811776
136,170,Undirected,0.544193
136,171,Undirected,0.528760
136,188,Undirected,0.531835
136,197,Undirected,0.649001
137,146,Undirected,0.608030
137,153,Undirected,0.462958
137,178,Undirected,0.513366
137,184,Undirected,0.628971
137,185,Undirected,0.585212
137,196,Undirected,0.412877
137,200,Undirected,0.558058
138,142,Undirected,0.809132
138,143,Undirected,0.440182
138,152,Undirected,0.441836
138,158,Undirected,0.522289
138,159,Undirected,0.668911
138,170,Undirected,0.562912
138,172,Undirected,0.855296
138,175,Undirected,0.659945
138,177,Undirected,1.147318
138,179,Undirected,0.638066
138,189,Undirected,0.833510
138,192,Undirected,0.583039
138,195,Undirected,0.714206
139,140,Undirected,0.436732
139,149,Undirected,0.425049
139,160,Undirected,0.402915
139,166,Undirected,0.465000
139,173,Undirected,0.421855
139,174,Undirected,0.701419
139,183,Undirected,0.403980
139,186,Undirected,0.649765
139,187,Undirected,0.445314
139,191,Undirected,0.567720
139,193,Undirected,0.685496
140,153,Undirected,0.494223
140,174,Undirected,0.477418
140,181,Undirected,0.488045
140,186,Undirected,0.406033
140,193,Undirected,0.439172
141,144,Undirected,0.474554
141,149,Undirected,0.431552
141,151,Undirected,0.453754
141,165,Undirected,0.518272
141,173,Undirected,0.476352
141,196,Undirected,0.517507
142,158,Undirected,0.446342
142,159,Undirected,0.502174
142,170,Undirected,0.637522
142,172,Undirected,0.519303
142,175,Undirected,0.501856
142,177,Undirected,0.805546
142,179,Undirected,0.485127
142,189,Undirected,0.567636
142,195,Undirected,0.512779
143,150,Undirected,0.683875
143,159,Undirected,0.484911
143,170,Undirected,0.510502
143,175,Undirected,0.411357
143,177,Undirected,0.417712
143,180,Undirected,0.442645
143,189,Undirected,0.443689
144,164,Undirected,0.569793
144,184,Undirected,0.508358
144,196,Undirected,0.456834
145,155,Undirected,0.472002
145,199,Undirected,0.412642
146,150,Undirected,0.411824
146,153,Undirected,0.440591
146,154,Undirected,0.466971
146,157,Undirected,0.495093
146,161,Undirected,0.401650
146,165,Undirected,0.450145
146,178,Undirected,0.421884
146,184,Undirected,0.715000
146,185,Undirected,0.651172
146,196,Undirected,0.450474
146,200,Undirected,0.710461
147,156,Undirected,0.408950
147,163,Undirected,0.638925
147,166,Undirected,0.447083
147,170,Undirected,0.413516
147,174,Undirected,0.582680
147,197,Undirected,0.499402
149,166,Undirected,0.416259
149,167,Undirected,0.460291
149,169,Undirected,0.455072
149,173,Undirected,0.625748
149,183,Undirected,0.475365
149,186,Undirected,0.746657
149,187,Undirected,0.660988
149,191,Undirected,0.580340
149,193,Undirected,0.476316
150,159,Undirected,0.414397
150,163,Undirected,0.443617
150,170,Undirected,0.432946
150,177,Undirected,0.408829
150,188,Undirected,0.403511
150,189,Undirected,0.439360
150,197,Undirected,0.453392
151,156,Undirected,0.590262
151,164,Undirected,0.549235
151,165,Undirected,0.419355
151,169,Undirected,0.444990
152,162,Undirected,0.577316
152,172,Undirected,0.486634
152,176,Undirected,0.438673
152,177,Undirected,0.409986
152,179,Undirected,0.418484
152,190,Undirected,0.405745
152,192,Undirected,0.534733
152,194,Undirected,0.461826
153,181,Undirected,0.420607
153,196,Undirected,0.441660
154,157,Undirected,0.934250
155,190,Undirected,0.503356
155,199,Undirected,0.502135
156,163,Undirected,0.437643
156,164,Undirected,0.426667
156,171,Undirected,0.726273
156,180,Undirected,0.450829
157,180,Undirected,0.454857
157,185,Undirected,0.417870
157,200,Undirected,0.406440
158,159,Undirected,0.863590
158,170,Undirected,0.406872
158,175,Undirected,0.850157
158,177,Undirected,0.598459
158,189,Undirected,0.538277
158,192,Undirected,0.499773
158,195,Undirected,0.635023
159,170,Undirected,0.557009
159,172,Undirected,0.528783
159,175,Undirected,0.793707
159,177,Undirected,0.727512
159,189,Undirected,0.808466
159,192,Undirected,0.600301
159,195,Undirected,0.681487
161,168,Undirected,0.475895
161,178,Undirected,0.407113
161,182,Undirected,0.787179
161,184,Undirected,0.566212
161,187,Undirected,0.462717
161,196,Undirected,0.411319
162,176,Undirected,0.452414
162,190,Undirected,0.675711
162,194,Undirected,0.530805
162,199,Undirected,0.458206
163,170,Undirected,0.459796
163,174,Undirected,0.490137
163,188,Undirected,0.443542
163,197,Undirected,0.947514
165,184,Undirected,0.614571
166,174,Undirected,0.611762
166,186,Undirected,0.429733
166,191,Undirected,0.404172
167,168,Undirected,0.666840
167,173,Undirected,0.419124
167,182,Undirected,0.419399
167,183,Undirected,0.600382
167,184,Undirected,0.409385
167,187,Undirected,0.412999
167,193,Undirected,0.480113
167,196,Undirected,0.459368
168,184,Undirected,0.450964
169,183,Undirected,0.685342
170,172,Undirected,0.554499
170,175,Undirected,0.441824
170,177,Undirected,0.545981
170,179,Undirected,0.425154
170,189,Undirected,0.624774
171,180,Undirected,0.781871
171,188,Undirected,0.503194
172,175,Undirected,0.443633
172,177,Undirected,0.701881
172,179,Undirected,0.720127
172,189,Undirected,0.881395
172,192,Undirected,0.433078
172,195,Undirected,0.448025
173,182,Undirected,0.430966
173,186,Undirected,0.538898
173,187,Undirected,0.693109
173,191,Undirected,0.585481
173,193,Undirected,0.439603
174,186,Undirected,0.522966
174,191,Undirected,0.605974
174,193,Undirected,0.522625
175,177,Undirected,0.591564
175,189,Undirected,0.569358
175,192,Undirected,0.505332
175,195,Undirected,0.745159
176,192,Undirected,0.456125
177,179,Undirected,0.662002
177,189,Undirected,0.840360
177,192,Undirected,0.583022
177,195,Undirected,0.729400
178,184,Undirected,0.451330
179,189,Undirected,0.629941
179,195,Undirected,0.436360
180,188,Undirected,0.460864
182,184,Undirected,0.452171
183,191,Undirected,0.423709
184,185,Undirected,0.470237
184,196,Undirected,0.688883
184,200,Undirected,0.515090
185,200,Undirected,0.901470
186,187,Undirected,0.668983
186,191,Undirected,0.569609
186,193,Undirected,0.757216
187,191,Undirected,0.431347
187,193,Undirected,0.543475
188,197,Undirected,0.572464
189,192,Undirected,0.502876
189,195,Undirected,0.525206
190,194,Undirected,0.564034
190,199,Undirected,0.680892
191,193,Undirected,0.454659
192,195,Undirected,0.722488
194,199,Undirected,0.424928
